,Prob_0,Prob_1,Prob_2,Prob_3
0,0.063211665,0.26106352,0.4439919,0.23173304
1,0.121326685,0.06938578,0.22786671,0.5814209
2,0.02829558,0.0021140897,0.43618777,0.5334027
3,0.052665923,0.023418332,0.048014276,0.8759014
4,2.8588038e-06,0.0014637326,6.3536017e-06,0.998527
5,2.4383233e-14,2.4366734e-14,3.3675238e-14,1.0
6,0.087559074,0.045650717,0.06821067,0.7985795
7,2.4511445e-14,2.8096984e-14,2.1263637e-14,1.0
8,2.1998965e-14,2.3570327e-14,3.3682455e-14,1.0
9,0.010407208,0.1827808,0.09856969,0.70824236
10,0.31431177,0.2302078,0.2177994,0.23768094
11,0.095478065,0.4063852,0.24583042,0.25230628
12,0.35081106,0.02740568,0.0927028,0.5290804
13,0.110335715,0.23831174,0.4311656,0.22018692
14,0.113363214,0.02354645,0.80912006,0.053970214
15,0.15623733,0.22633785,0.34886602,0.2685588
16,0.2896574,0.20645465,0.27989647,0.22399141
17,2.313522e-14,4.1051733e-14,2.169726e-14,1.0
18,0.14124201,0.11705467,0.062621094,0.6790823
19,3.072667e-14,2.4803773e-14,3.647567e-14,1.0
20,0.039385524,0.43477428,0.3533529,0.17248714
21,0.21632561,0.29103574,0.24438244,0.24825634
22,0.24086088,0.1843818,0.30416054,0.27059683
23,0.120447814,0.02077548,0.043582935,0.81519365
24,2.1998965e-14,2.3570327e-14,3.3682455e-14,1.0
25,0.10789089,0.02992855,0.06636285,0.79581755
26,0.36201653,0.11069757,0.27899712,0.24828878
27,0.083098345,0.0441343,0.08809744,0.7846698
28,0.2317214,0.26272285,0.25664908,0.2489068
29,0.041592237,0.013097282,0.013797498,0.9315131
30,0.07973731,0.024967303,0.03229921,0.8629962
31,0.00076928077,0.025233764,0.0038615789,0.9701354
32,2.5836099e-14,2.4370868e-14,3.5018656e-14,1.0
33,2.4755558e-14,2.4438552e-14,3.3664264e-14,1.0
34,0.17655544,0.082483254,0.70124733,0.039713904
35,0.11275807,0.07985284,0.041461956,0.76592714
36,2.6480386e-14,3.8713576e-14,4.083136e-14,1.0
37,3.2666076e-14,2.4560528e-14,3.533298e-14,1.0
38,0.00012644664,0.00010045956,0.28912964,0.7106434
39,2.5037625e-14,2.2598285e-14,1.9448956e-14,1.0
40,0.37744272,0.15770736,0.2338301,0.23101985
41,0.23206675,0.11749322,0.029425407,0.6210147
42,0.017805383,0.09288937,0.026429528,0.86287576
43,0.3112098,0.21000937,0.16883618,0.30994475
44,1.5435524e-05,0.0048789936,0.0009972833,0.99410826
