,Pred
0,47.609493
1,0.80673504
2,-182.29068
3,32.391495
4,64.3211
5,-27.942951
6,-146.21419
7,248.95215
8,-11.312763
9,-60.136875
10,380.0243
11,31.106054
12,105.52362
13,-33.020214
14,72.36238
15,-25.409018
16,94.978615
17,97.519775
18,-109.983894
19,351.83893
20,-100.49747
21,119.95537
22,80.157875
23,-252.9563
24,181.43744
25,-127.86476
26,139.87238
27,-124.89371
28,140.05501
29,-207.74011
30,-61.61695
31,-211.26498
32,57.672867
33,-149.5204
34,88.01395
35,78.713005
36,-10.83007
37,168.67038
38,134.21658
39,11.952946
40,66.73245
41,160.18161
42,138.29385
43,-255.39043
44,-172.07135
45,115.25354
46,104.5165
47,114.089935
48,-339.97766
49,78.32528
50,106.15096
51,-44.84826
52,-109.15438
53,202.61089
54,145.04836
55,-26.526806
56,86.90912
57,-168.78401
58,-23.9067
59,-245.45462
60,-43.947426
61,49.78572
62,172.50626
63,57.730316
