,Prob_1
0,0.008504896
1,0.009790556
2,0.003564928
3,0.9969531
4,0.9943125
5,0.9969705
6,0.99316084
7,0.99754065
8,0.003564928
9,0.98384696
10,0.003564928
11,0.003564928
12,0.009790556
13,0.007384251
14,0.9965209
15,0.9971913
16,0.0063769543
17,0.012561867
18,0.98842907
19,0.99754065
20,0.025387783
21,0.009790556
22,0.96260774
23,0.9963717
24,0.03409847
25,0.99549216
26,0.97682035
27,0.003564928
28,0.009790556
29,0.9924479
30,0.99754065
31,0.0070027825
32,0.99754065
33,0.003564928
34,0.97088456
35,0.0063769543
36,0.97822964
37,0.9545507
38,0.031029861
39,0.99754065
40,0.051721863
41,0.003564928
42,0.15710093
43,0.9516741
44,0.003564928
45,0.9943125
46,0.007384251
47,0.99299985
48,0.98116434
49,0.95904946
50,0.99299985
51,0.9862984
52,0.045653187
53,0.9651252
54,0.99754065
55,0.0049909884
56,0.003564928
57,0.99754065
58,0.08258
59,0.003564928
60,0.99754065
61,0.003564928
62,0.003564928
63,0.99754065
64,0.99147093
65,0.9855737
66,0.003564928
67,0.99299985
68,0.012561867
69,0.003564928
70,0.9971913
