,Prob_1
0,0.46612182
1,0.39127403
2,0.026634771
3,0.64321315
4,0.72712123
5,0.2429984
6,0.48551065
7,0.18260694
8,0.14330056
9,0.85
10,0.15352848
11,0.37132406
12,0.5043062
13,0.77037036
14,0.10618023
15,0.9337475
16,0.84195834
17,0.11911764
18,0.28352588
19,0.9483334
20,0.07185008
21,0.7976015
22,0.9857143
23,0.83290166
24,0.3765338
25,0.36843818
26,0.8339418
27,0.85885525
28,0.7449704
29,0.79389954
30,0.1719697
31,0.4873088
32,0.41991228
33,0.8868821
34,0.25739348
35,0.11312218
36,0.9341137
37,0.91111106
38,0.15238096
39,0.9802675
40,0.5209729
41,0.04936204
42,0.115909085
43,0.9337475
44,0.85756093
45,0.7848829
46,0.7294289
47,0.026634771
48,0.469958
49,0.19389953
50,0.8531165
51,0.4456098
52,0.8323077
53,0.90092593
54,0.14050166
55,0.9623188
56,0.1479121
57,0.8225461
58,0.13939396
59,0.24764284
60,0.8631522
61,0.9242236
62,0.54196966
63,0.65854466
64,0.13775918
65,0.5113636
66,0.50483346
67,0.8090909
68,0.22044818
69,0.5456824
70,0.37571305
71,0.10333333
72,0.27284688
73,0.30018502
74,0.06505842
75,0.9203704
76,0.11475484
77,0.04936204
78,0.040271133
79,0.89864254
80,0.26675022
81,0.93999994
82,0.7937037
83,0.2856764
84,0.9009153
85,0.0741228
86,0.3776191
87,0.3565268
88,0.5975709
89,0.1989011
90,0.14413793
91,0.80140984
92,0.35861972
93,0.22263417
94,0.17865498
95,0.15352848
96,0.8
97,0.12965171
98,0.25299147
99,0.90651625
100,0.8156522
101,0.24172163
102,0.53898555
103,0.7128788
104,0.93500006
105,0.32262406
106,0.45643097
107,0.21269841
108,0.2968254
109,0.76213443
110,0.31963578
111,0.86769235
112,0.06569637
113,0.87891006
114,0.06754386
115,0.6790626
116,0.21527115
117,0.25138786
118,0.88026315
119,0.3976517
120,0.038423646
121,0.8456522
122,0.5932029
123,0.9802675
124,0.27575758
125,0.80080366
126,0.19389953
127,0.116844915
128,0.23842363
129,0.35680783
130,0.7346128
131,0.7054466
132,0.7051448
133,0.85175437
134,0.8556522
135,0.11911764
136,0.8361721
137,0.84333336
138,0.92222214
139,0.83348197
140,0.852795
141,0.115909085
142,0.90688264
143,0.68915564
144,0.27285588
145,0.06860099
146,0.21565218
147,0.8482517
148,0.9211067
149,0.7977273
150,0.14611529
151,0.60194933
152,0.027272727
153,0.817561
154,0.2183325
155,0.18370584
156,0.31740913
157,0.64321315
158,0.3374359
159,0.78713447
160,0.8789855
161,0.93999994
162,0.16296752
163,0.22511987
164,0.9706522
165,0.82370377
166,0.8414855
167,0.91111106
168,0.56099546
169,0.1719697
170,0.5111973
171,0.822925
172,0.79632866
173,0.87158805
174,0.87158805
175,0.7531522
176,0.21527115
177,0.1556391
178,0.8454546
179,0.82537043
180,0.28333336
181,0.15752646
182,0.19389953
183,0.14010485
184,0.8412647
185,0.20881326
186,0.16333334
187,0.28118023
188,0.25806674
189,0.9956522
190,0.025
191,0.8969925
192,0.9212475
193,0.64515483
194,0.09754386
195,0.8908445
196,0.4325753
197,0.3765338
198,0.9199135
199,0.8708943
200,0.32589617
201,0.8636364
202,0.94776756
203,0.85656565
204,0.85506994
205,0.8
206,0.71697646
207,0.22305918
208,0.48923078
209,0.30945083
210,0.8456522
211,0.46237373
212,0.31991345
213,0.78
214,0.91111106
215,0.58078337
216,0.722561
217,0.89401627
218,0.9411068
219,0.9337475
220,0.13526766
221,0.17360446
222,0.70093584
223,0.9187291
224,0.7571009
225,0.51072943
226,0.7449485
227,0.75384617
228,0.17196968
229,0.062543854
230,0.14010485
231,0.82091534
232,0.91999996
233,0.24863636
234,0.29231757
235,0.8641836
236,0.8192544
237,0.9410225
238,0.02
239,0.13026316
240,0.022727273
241,0.24674186
242,0.2572264
243,0.97333336
244,0.09772728
245,0.85519236
246,0.6790626
247,0.094444446
248,0.3141026
249,0.086782806
250,0.105090305
251,0.20865497
252,0.3338782
253,0.9337475
254,0.17122808
255,0.79590905
256,0.70259744
257,0.34918064
258,0.04481659
259,0.22425711
260,0.35317785
261,0.9956522
262,0.14577922
263,0.20865497
264,0.8454546
265,0.10618023
266,0.13719422
267,0.8405229
268,0.2534965
269,0.2793651
270,0.45080456
271,0.08
272,0.3520635
273,0.34419194
274,0.84444445
275,0.6226472
276,0.8964855
277,0.89756095
278,0.852795
279,0.22018504
280,0.36590537
281,0.45308858
282,0.92749995
283,0.6008042
284,0.89682543
285,0.78713447
286,0.2273461
287,0.20142205
288,0.21964912
289,0.7911111
290,0.6850649
291,0.09917167
292,0.57876986
293,0.50101304
294,0.72521645
295,0.60879123
296,0.022727273
297,0.5749158
298,0.18257575
299,0.84923077
300,0.1696829
301,0.52264726
302,0.10606061
303,0.40449038
304,0.49057883
305,0.116844915
306,0.81269836
307,0.30575758
308,0.8405229
309,0.7907692
310,0.29516292
311,0.24785297
312,0.24427548
313,0.3849176
314,0.2270979
315,0.85
316,0.9483334
317,0.36188936
318,0.08214286
319,0.022727273
320,0.803844
321,0.8885714
322,0.24920635
323,0.78807646
324,0.32
325,0.04505495
326,0.04505495
327,0.14175698
328,0.2348485
329,0.5361631
330,0.25270933
331,0.26016316
332,0.9332143
333,0.28118023
334,0.87435067
335,0.61847764
336,0.9035714
337,0.89756095
338,0.24920635
339,0.67085856
340,0.28509188
341,0.27937603
342,0.21269841
343,0.52384555
344,0.17016318
345,0.12020203
346,0.91111106
347,0.34214854
348,0.08324023
349,0.3665622
350,0.09754386
351,0.64272726
352,0.9454546
353,0.13504596
354,0.16912282
355,0.15964912
356,0.70526314
357,0.13428572
358,0.82673156
359,0.43053356
360,0.27937603
361,0.13345295
362,0.720202
363,0.49081507
364,0.04254386
365,0.29314598
366,0.8
367,0.13138226
368,0.7916666
369,0.22673158
370,0.36226276
371,0.26677462
372,0.9305555
373,0.23703966
374,0.18215184
375,0.32573038
376,0.5153068
377,0.8756522
378,0.18257575
379,0.14596348
380,0.48994094
381,0.213146
382,0.15618023
383,0.420889
384,0.23510484
385,0.88537043
386,0.22479868
387,0.09413685
388,0.20921052
389,0.3438782
390,0.6474501
391,0.79157895
392,0.19451965
393,0.817561
394,0.26675022
395,0.8952797
396,0.74935067
397,0.8452991
398,0.822925
399,0.80540293
400,0.9535225
401,0.17555556
402,0.51223314
403,0.89321315
404,0.14577922
405,0.5607425
406,0.8156522
407,0.28333336
408,0.71299535
409,0.73627037
410,0.23666668
411,0.78713447
412,0.24505493
413,0.35119617
414,0.03754386
415,0.58863634
416,0.3757512
417,0.6
418,0.022727273
419,0.22863635
420,0.22263417
421,0.20374122
422,0.72537035
423,0.33521694
424,0.310757
425,0.8359358
426,0.8506716
427,0.26419193
428,0.09882465
429,0.87703705
430,0.46077925
431,0.82420635
432,0.9401709
433,0.7861973
434,0.13596751
435,0.87158805
436,0.7333971
437,0.8756522
438,0.9956522
439,0.12027113
440,0.7977273
441,0.69411767
442,0.852795
443,0.14010485
444,0.9202797
445,0.42937604
446,0.74309766
447,0.8756522
448,0.895
449,0.39722222
450,0.8651516
451,0.5574989
452,0.87435067
453,0.39853936
454,0.77814376
455,0.8013665
456,0.13783212
457,0.0741228
458,0.30111918
459,0.27284688
460,0.057704367
461,0.9411068
462,0.8969925
463,0.15809524
464,0.975
465,0.23312029
466,0.310757
467,0.2619883
468,0.88976985
469,0.59429383
470,0.944137
471,0.9401709
472,0.9242236
473,0.49577922
474,0.20682958
475,0.26114485
476,0.116844915
477,0.18839523
478,0.70863634
479,0.2568447
480,0.89321315
481,0.19996811
482,0.39231974
483,0.31846157
484,0.8531165
485,0.0
486,0.95500004
487,0.2270979
488,0.40426785
489,0.22305918
490,0.34960738
491,0.56714284
492,0.82370377
493,0.5396897
494,0.105956115
495,0.65688217
496,0.9623188
497,0.84875965
498,0.7383839
499,0.9956522
500,0.3003183
501,0.2646154
502,0.031111112
503,0.8861111
504,0.3810947
505,0.027272727
506,0.27482682
507,0.9956522
508,0.8492063
509,0.32889983
510,0.01754386
511,0.93999994
