,Prob_0,Prob_1,Prob_2
0,0.12165748,0.3330246,0.545318
1,0.24641998,0.2783268,0.47525325
2,0.09371802,0.25928882,0.64699316
3,0.09822983,0.5526441,0.349126
4,0.10057027,0.24819416,0.6512356
5,0.19528458,0.56632483,0.23839048
6,0.19774075,0.50898033,0.29327896
7,0.2816498,0.28702024,0.43133
8,0.8074022,0.103119746,0.08947799
9,0.687003,0.2324179,0.08057921
10,0.69031745,0.20372672,0.10595589
11,0.20777287,0.46852824,0.32369894
12,0.13131505,0.7686607,0.10002422
13,0.14968358,0.6356598,0.21465658
14,0.13502562,0.22805227,0.6369221
15,0.67067933,0.24807402,0.081246674
