,Prob_1
0,0.008991409
1,0.9991881
2,4.1586336e-06
3,5.3460052e-15
4,0.99989533
5,4.8040682e-20
6,0.06783172
7,0.002645004
8,1.0
9,0.04785232
10,1.028027e-07
11,1.0
12,0.005183488
13,1.0
14,0.9955628
15,3.3159897e-17
16,0.015210976
17,1.0
18,0.9999945
19,9.107682e-22
20,1.0
21,4.9329233e-23
22,1.0
23,6.0348175e-09
24,1.0
25,2.718427e-07
26,0.9988834
27,1.0
28,3.0056448e-27
29,1.0
30,0.9996704
31,0.02840401
32,5.89e-43
33,1.3497792e-32
34,6.2521453e-21
35,8.305362e-15
36,7.174667e-05
37,0.0
38,1.0
39,1.0
40,4.686752e-28
41,1.0
42,0.00010944324
43,0.55071306
44,0.00033195043
45,1.1273603e-11
46,1.0
47,0.01319021
48,1.3105401e-07
49,3.4245613e-06
50,1.0
51,0.0022201205
52,1.0
53,2.829837e-36
54,4.540203e-19
55,0.08916667
56,1.0
57,9.79853e-11
58,0.9998851
59,1.0
60,1.0
61,1.48863455e-05
62,1.0
63,1.0
64,0.99350387
65,1.0
66,0.0007067763
67,0.9351136
68,1.4047352e-20
69,0.353219
70,1.0
71,1.5598315e-27
72,0.005422662
73,0.90409094
74,0.011210682
75,1.7595464e-07
76,1.0
77,1.0
78,8.6015e-41
79,1.0
80,1.1336852e-14
81,4.447136e-22
82,0.9997956
83,1.0
84,6.677362e-05
85,9.008481e-14
86,0.011006193
87,1.0
88,1.0
89,1.0418676e-09
90,0.0019982145
91,0.00034927923
92,1.0
93,1.0
94,2.657491e-08
95,1.0
96,1.0
97,0.99999917
98,1.0
99,1.4545982e-29
100,0.03991158
101,0.00031532714
102,1.0
103,0.9905234
104,1.0
105,1.6462605e-19
106,0.998767
107,1.326216e-22
108,0.9999993
109,1.0
110,8.038694e-30
111,1.0
112,2.1907758e-23
113,4.7470415e-08
114,1.0
115,1.0
116,2.8692815e-23
117,6.695805e-07
118,0.9786349
119,1.0
120,2.0763328e-13
121,0.014968782
122,0.27056453
123,0.00048542276
124,6.3766675e-23
125,8.3255477e-20
126,0.99999857
127,1.0
128,1.0
129,2.2146171e-20
130,1.0
131,1.0
132,1.0
133,1.2594882e-07
134,1.0
135,1.0
136,1.0
137,1.6617855e-15
138,1.0
139,1.0
140,0.9679959
141,0.9979413
142,4.509395e-18
143,0.9999999
144,0.9999993
145,1.0
146,1.0555581e-07
147,1.0
148,7.7018096e-13
149,0.9999995
150,1.0
151,0.9999912
152,2.8759154e-20
153,5.77113e-09
154,1.5393605e-05
155,0.9999999
156,6.505487e-08
157,2.7663753e-34
158,0.00841909
159,1.22e-43
160,1.0
161,3.868855e-07
162,3.5003876e-20
163,1.0
164,0.00019519411
165,0.1332389
166,7.9079054e-16
167,1.0
168,0.0050422335
169,1.0
170,0.00047470425
171,0.96208084
172,1.0
173,4.889689e-28
174,1.0
175,0.9904654
176,1.0646164e-07
177,2.077712e-20
178,2.2287285e-12
179,1.0
180,0.9999987
181,0.9997788
182,1.1391358e-34
183,0.9999926
184,0.9990615
185,1.7866464e-06
186,1.3206664e-09
187,0.89913243
188,1.0
189,1.0
190,1.0
191,0.99999976
192,6.4211647e-31
193,1.0
194,8.772869e-10
195,1.0171387e-17
196,0.99999976
197,0.99646276
198,2.2166546e-12
199,1.0
200,2.194127e-06
201,1.0
202,2.1028173e-16
203,1.0
204,1.0
205,6.741734e-07
206,6.522293e-05
207,1.0
208,2.9715024e-05
209,0.9999237
210,1.0
211,0.9999993
212,2.5933258e-09
213,1.0
214,3.954108e-09
215,0.0
216,1.4955559e-05
217,0.99999106
218,1.0
219,0.31474784
220,0.9988324
221,0.303306
222,1.0
223,1.0
224,1.0
225,0.99965143
226,0.111627996
227,0.9999888
228,2.3791238e-10
229,0.19884089
230,0.0
231,1.0
232,0.9808771
233,1.0
234,1.0
235,4.981772e-22
236,0.7077835
237,0.0009887391
238,0.00056691654
239,0.99999833
240,7.174229e-05
241,2.0646927e-11
242,1.1236127e-10
243,1.0
244,0.00920991
245,1.0
246,0.00041607005
247,0.054421302
248,0.92176795
249,1.0
250,1.0
251,8.985254e-27
252,1.0
253,1.0
254,0.16422305
255,3.2625906e-08
256,0.0018723506
257,3.3243202e-19
258,0.00016053848
259,0.00031525025
260,0.9999981
261,1.0
262,2.4931507e-38
263,1.0
264,3.2303415e-31
265,1.8925728e-27
266,0.99994385
267,1.0
268,1.0
269,0.9981481
270,1.0
271,1.8216026e-14
272,0.9999999
273,0.9997025
274,1.0
275,3.0360793e-19
276,1.0
277,0.99999297
278,0.9677243
279,2.774143e-06
280,1.0
281,1.0
282,1.0
283,1.0
284,0.00070453825
285,1.312637e-29
286,1.0
287,1.2902648e-17
288,1.8865383e-21
289,1.0
290,1.0
291,1.0
292,9.788635e-10
293,0.0028792243
294,0.9944693
295,1.0
296,4.7401244e-10
