,Prob_1
0,0.38830775
1,0.4968494
2,0.25806847
3,0.32994044
4,0.48650402
5,0.51776576
6,0.20304848
7,0.47348347
8,0.57738525
9,0.6788554
10,0.52904946
11,0.60887593
12,0.26573282
13,0.3244556
14,0.5463349
15,0.31362686
16,0.21787937
17,0.25857177
18,0.34404293
19,0.36140034
20,0.6287769
21,0.23719932
22,0.403893
23,0.45661554
24,0.26874655
25,0.45054686
26,0.25948158
27,0.51354045
28,0.40337998
29,0.3864075
30,0.34629256
31,0.2535005
32,0.48865297
33,0.38803968
34,0.39080727
35,0.18274237
36,0.26431975
37,0.26904827
38,0.37733713
39,0.5274
40,0.34860018
41,0.47555125
42,0.41843438
43,0.24900396
44,0.23072122
45,0.5954721
46,0.37081736
47,0.38239616
48,0.5032171
49,0.39116398
50,0.41996893
51,0.24499619
52,0.73011047
53,0.5397188
54,0.49081275
55,0.38590682
56,0.34740365
57,0.3646978
58,0.37642947
59,0.4922591
60,0.47532773
61,0.24102929
62,0.37100586
63,0.6125994
64,0.27566558
65,0.37806478
66,0.25295666
67,0.37788385
68,0.63733804
69,0.29104975
70,0.31697705
71,0.27131492
72,0.41116452
73,0.25352973
74,0.3776812
75,0.29595932
76,0.45710954
77,0.3795792
78,0.2216694
79,0.3335253
80,0.23503195
81,0.44674295
82,0.39375606
83,0.39181593
84,0.51368266
85,0.25488427
86,0.39008507
87,0.46399498
88,0.22328241
89,0.57665867
90,0.5486297
91,0.29013318
92,0.24630412
93,0.4728575
94,0.42906812
95,0.27983978
96,0.72235745
97,0.3982281
98,0.4751386
99,0.33571368
100,0.51886195
101,0.7960126
102,0.3040062
103,0.25108212
104,0.25209063
105,0.6778983
106,0.5000515
107,0.23141576
108,0.24193902
109,0.36325455
110,0.30341473
111,0.59361494
112,0.47084612
113,0.5126933
114,0.24486104
115,0.36072952
116,0.5207466
117,0.47116715
118,0.4069847
119,0.2465382
120,0.26700056
121,0.56196165
122,0.31115958
123,0.55247676
124,0.25912812
125,0.5689888
126,0.3053164
127,0.4529206
