,Prob_1
0,0.38177577
1,0.35861614
2,0.16941223
3,0.35188466
4,0.31741574
5,0.03413132
6,0.364102
7,0.35117528
8,0.37120622
9,0.3440492
10,0.27577102
11,0.37390813
12,0.35299534
13,0.37418848
14,0.38274157
15,0.34888083
16,0.33189163
17,0.22754447
18,0.15045032
19,0.38536915
20,0.08195108
21,0.37732178
22,0.36699477
23,0.35323727
24,0.35847247
25,0.062226664
26,0.31029418
27,0.3636427
28,0.35180247
29,0.37934136
30,0.34516144
31,0.34688738
32,0.36311328
33,0.38195327
34,0.15868841
35,0.38461664
36,0.31880316
37,0.34820196
38,0.19759479
39,0.3519361
40,0.37241718
41,0.036363654
42,0.12594531
43,0.3670164
44,0.36737114
45,0.3426859
46,0.35291675
47,0.08460102
48,0.3897339
49,0.28948972
50,0.35247022
51,0.052605238
52,0.29806554
53,0.37965503
54,0.35197085
55,0.31597206
56,0.3481165
57,0.31162828
58,0.022299342
59,0.3519024
60,0.3527724
61,0.387862
62,0.37683153
63,0.35864678
64,0.37396154
65,0.38748765
66,0.34629217
67,0.36877465
68,0.029990604
69,0.3852409
70,0.34584558
71,0.21574122
72,0.18256335
73,0.24867126
74,0.33861965
75,0.35625368
76,0.38373643
77,0.078313395
78,0.35567787
79,0.34801373
80,0.06312817
81,0.35024822
82,0.37693033
83,0.27365804
84,0.34786165
85,0.28525385
86,0.12933828
87,0.38804448
88,0.34138763
89,0.38594502
90,0.33238146
91,0.36371553
92,0.31131208
93,0.3396374
94,0.025029162
95,0.38178864
96,0.35273919
97,0.38417354
98,0.21606804
99,0.35129413
100,0.2983498
101,0.33794123
102,0.38479388
103,0.36058667
104,0.35224402
105,0.2711411
106,0.25097975
107,0.12789352
108,0.12264852
109,0.3607443
110,0.38468045
111,0.33855218
112,0.3739961
113,0.3756151
114,0.042651244
115,0.37394583
116,0.29424256
117,0.35196286
118,0.35754597
119,0.11589054
120,0.34054855
121,0.3739679
122,0.35172808
123,0.35487366
124,0.11730634
125,0.3875571
126,0.28231233
127,0.37181118
128,0.04700046
129,0.38242072
