,Pred
0,13.871309
1,55.242146
2,-7.017208
3,7.0739813
4,-11.882263
5,10.203955
6,28.410673
7,-9.428247
8,5.8171115
9,27.029728
10,35.88813
11,42.533104
12,53.771046
13,3.3129873
14,51.17433
15,25.200245
16,-1.256207
17,-6.5514455
18,17.795074
19,31.674479
20,38.52192
21,15.159143
22,15.403215
23,-6.919814
24,-3.3604822
25,56.546562
26,9.330883
27,44.26961
28,17.999403
29,-2.083191
30,-5.33142
31,56.691044
32,17.432993
33,56.870895
34,7.888557
35,40.17481
36,50.46469
37,12.0423355
38,68.798454
39,-9.415365
40,0.18355131
41,-5.985145
42,16.661415
43,12.157587
44,13.590683
45,-8.951235
46,6.6516714
47,-4.752232
48,49.93412
49,0.17685151
50,29.755573
51,41.316856
52,27.34732
53,4.3019547
54,78.03404
55,-1.9411215
56,17.30392
57,24.128038
58,-5.196453
59,-0.4689132
60,21.382305
61,61.647934
62,-0.99835885
63,20.57143
64,0.42302227
65,44.614754
66,45.80859
67,12.361765
68,24.154655
69,15.893299
70,36.78708
71,-6.1298213
72,49.882545
73,48.075073
74,24.782207
75,-3.9854658
76,2.2373018
77,51.421333
78,15.793343
79,10.425608
80,17.471394
81,49.10881
82,44.759518
83,1.3456972
84,34.378902
85,10.348927
86,21.36382
87,26.897215
88,34.196716
89,-4.077488
90,40.543793
91,42.935028
92,3.332312
93,9.160267
94,27.326855
95,-2.8585336
96,33.249027
97,29.954924
98,-4.144417
99,9.563021
100,0.5879809
101,13.137859
102,-0.7669827
103,33.945656
104,1.1444306
105,19.602951
106,-1.6321008
107,2.8730092
108,25.893175
109,8.149166
110,45.591713
111,1.2130737
112,38.861492
113,19.611748
114,39.006462
115,41.67897
116,35.55347
117,51.769905
118,13.695293
119,19.807217
120,-4.648967
121,1.2338187
122,1.598933
123,1.7435048
124,-0.9834827
125,44.669518
126,43.19175
127,-5.169201
128,29.606216
129,4.667554
130,-5.0436974
131,28.395344
132,26.30112
133,44.336166
134,40.976433
135,-4.7744284
136,10.883785
137,-0.1878537
138,22.057316
139,20.994362
140,0.9510516
141,12.53475
142,44.023254
143,15.041199
144,39.617123
145,35.06094
146,-3.7050114
147,23.181808
148,52.876568
149,27.601244
150,3.748097
151,7.616079
152,15.200155
153,25.935617
154,12.760006
