,Pred
0,15.807614
1,14.766437
2,23.309944
3,19.458168
4,21.89769
5,11.013669
6,9.540819
7,15.01219
8,10.446651
9,12.975123
10,15.242172
11,11.826265
12,15.242172
13,11.826265
14,19.458168
15,20.79526
16,17.886223
17,15.401301
18,15.242172
19,17.262075
20,22.058153
21,23.309944
22,8.264444
23,6.0490603
24,10.446651
25,20.79526
26,6.0490603
27,10.608364
28,8.211702
29,11.670927
30,17.886223
31,9.540819
32,22.058153
33,18.47214
34,22.058153
35,9.540819
36,15.242172
37,12.975123
38,17.886223
39,13.697471
40,17.886223
41,11.013669
42,15.242172
43,12.975123
44,4.389987
45,17.886223
46,22.058153
47,17.995974
48,12.975123
49,12.39577
50,12.975123
51,17.886223
52,11.787881
53,12.812179
54,20.992317
55,15.242172
56,7.1452036
57,17.893564
58,15.242172
59,18.47214
60,19.458168
61,15.401301
62,13.697471
63,12.975123
