,Prob_0,Prob_1,Prob_2
0,0.12544072,0.22851208,0.6460472
1,0.2278078,0.6891916,0.083000645
2,0.10417859,0.092369355,0.803452
3,0.12773363,0.22778253,0.64448375
4,0.10312729,0.09650694,0.8003658
5,0.24920292,0.07496988,0.6758273
6,0.23774342,0.07040966,0.69184697
7,0.18276222,0.050045226,0.76719254
8,3.5821335e-14,3.2717935e-14,1.0
9,3.5821335e-14,3.2717935e-14,1.0
10,3.5821335e-14,3.2717935e-14,1.0
11,0.2141392,0.061354864,0.724506
12,0.58172673,0.2588666,0.1594066
13,0.25014594,0.075349845,0.6745042
14,0.10995306,0.13887873,0.7511682
15,3.5821335e-14,3.2717935e-14,1.0
