,Prob_0,Prob_1,Prob_2,Prob_3
0,0.21255317,0.2494162,0.2494162,0.28861442
1,0.21255317,0.2494162,0.2494162,0.28861442
2,0.21255317,0.2494162,0.2494162,0.28861442
3,0.21255317,0.2494162,0.2494162,0.28861442
4,0.21255317,0.2494162,0.2494162,0.28861442
5,0.21255317,0.2494162,0.2494162,0.28861442
6,0.21255317,0.2494162,0.2494162,0.28861442
7,0.21255317,0.2494162,0.2494162,0.28861442
8,0.21255317,0.2494162,0.2494162,0.28861442
9,0.21255317,0.2494162,0.2494162,0.28861442
10,0.21255317,0.2494162,0.2494162,0.28861442
11,0.21255317,0.2494162,0.2494162,0.28861442
12,0.21255317,0.2494162,0.2494162,0.28861442
13,0.21255317,0.2494162,0.2494162,0.28861442
14,0.21255317,0.2494162,0.2494162,0.28861442
15,0.21255317,0.2494162,0.2494162,0.28861442
