,Pred
0,1.4030769
1,1.4810634
2,1.4030769
3,1.4030769
4,1.2183397
5,1.5100901
6,1.4810634
7,0.8547364
8,1.542126
9,1.2450407
10,0.8829154
11,1.542126
12,1.4030769
13,1.406654
14,1.4810634
15,0.97240543
16,1.2450407
17,1.4445442
18,1.5486223
19,1.262652
20,1.406654
21,1.5486223
22,1.4030769
23,1.2450407
24,0.44937
25,1.4562781
26,1.5194494
27,1.5100901
28,1.0721802
29,1.4626963
30,1.5194494
31,1.2450407
32,1.4810634
33,1.4810634
34,1.4810634
35,1.4810634
36,1.406654
37,1.5486223
38,1.5486223
39,1.4810634
40,1.2450407
41,1.4562781
42,1.4030769
43,1.4626963
44,1.4445442
45,1.5486223
46,0.20263635
47,1.5486223
48,1.5486223
49,1.2701445
50,1.5100901
51,1.4030769
52,1.5194494
53,0.97240543
54,1.4030769
55,1.4626963
56,1.406654
57,1.406654
58,1.5100901
59,1.5194494
60,1.5194494
61,1.4030769
62,1.542126
63,1.4445442
64,1.2183397
65,1.4030769
66,1.2450407
67,1.2450407
68,1.5486223
69,1.4030769
70,1.4810634
71,1.2483021
72,0.97240543
73,1.2450407
74,1.5486223
75,1.2450407
76,1.4626963
77,0.97240543
78,1.5194494
79,1.2450407
80,1.5486223
81,1.2183397
82,1.542126
83,1.5194494
84,1.2183397
85,0.45398647
86,1.4030769
87,1.3245057
88,1.5194494
89,0.97240543
90,1.4030769
91,0.021343892
92,1.2183397
93,1.2607014
94,1.542126
95,1.5486223
96,1.5194494
97,1.406654
98,1.2183397
99,1.542126
