,Prob_0,Prob_1,Prob_2,Prob_3,Prob_4,Prob_5,Prob_6,Prob_7,Prob_8,Prob_9
0,0.007754253,0.030990174,0.87147695,0.008138099,0.015257888,0.0044372506,0.016397769,0.009142845,0.028665373,0.007739356
1,0.0055810553,0.887771,0.02141432,0.010457586,0.013233773,0.011787189,0.020041317,0.0041030874,0.017246092,0.008364764
2,0.0060328105,0.88173515,0.012482452,0.0031473087,0.034825474,0.016913885,0.008509229,0.012530297,0.018124703,0.0056987326
3,0.0026235152,0.0011874664,0.0044744224,0.005094239,0.0015893178,0.0022368932,0.0011743692,0.001234194,0.0020377636,0.97834766
4,0.0077771265,0.007821091,0.0058377786,0.0071815765,0.0055394243,0.008159147,0.015308434,0.0046624904,0.9301662,0.0075465674
5,0.010308184,0.005952413,0.030113753,0.009569606,0.0034380867,0.0072190617,0.012584427,0.0058034374,0.90425223,0.010758864
6,0.0016677708,0.0017288998,0.0031871912,0.0023726872,0.002502947,0.0027019228,0.001024734,0.9741567,0.0042154863,0.006441583
7,0.93302387,0.002947774,0.01000246,0.0049831863,0.0049401056,0.004765469,0.0077914097,0.00651332,0.008696328,0.016336083
8,0.004323944,0.0035807497,0.0038159254,0.006531072,0.0023125673,0.0064969976,0.0033861983,0.0034588056,0.014005672,0.95208824
9,0.0024381406,0.003008162,0.0027544133,0.0069035436,0.004381895,0.0037165435,0.001624763,0.96106625,0.006972438,0.007133862
10,0.009946708,0.010339803,0.0025254437,0.0027149303,0.90224344,0.020949552,0.03801288,0.0029967085,0.005118388,0.005152308
11,0.013620733,0.020550137,0.12146805,0.6182372,0.007983206,0.007171905,0.006004891,0.019725347,0.16130908,0.023929441
12,0.0028683327,0.002016987,0.0017658767,0.0037304084,0.0013508229,0.0022144283,0.0023046732,0.0011779895,0.00669894,0.9758713
13,0.0056700637,0.011503707,0.006478047,0.007942892,0.048835356,0.011689785,0.0066072135,0.87748235,0.0096457,0.014144876
14,0.9386989,0.0034338958,0.0035703667,0.0024282022,0.010689023,0.008123436,0.01009011,0.005815593,0.010328494,0.0068219765
15,0.96288866,0.0016586954,0.0021022577,0.0017621664,0.0027686716,0.0051017287,0.0052782125,0.004555698,0.007914492,0.0059694103
16,0.008938865,0.0075261914,0.007831712,0.0029592605,0.015178573,0.012152937,0.92436606,0.003002198,0.015709449,0.0023348408
17,0.013638535,0.004874561,0.00807722,0.026011702,0.008087522,0.029492658,0.0062773554,0.004438573,0.041956984,0.8571449
18,0.007801641,0.025669072,0.0056182984,0.004105518,0.8655909,0.0077874092,0.017846113,0.04691636,0.009537836,0.009126911
