,Prob_0,Prob_1,Prob_2,Prob_3
0,0.25057468,0.18371274,0.34306878,0.22264382
1,0.29963621,0.13115112,0.2092857,0.35992697
2,0.32051656,0.24817432,0.11097643,0.3203327
3,0.29202017,0.17507946,0.21767054,0.31522986
4,0.22482845,0.18700802,0.33405134,0.25411224
5,0.2455712,0.40538055,0.13261095,0.21643725
6,0.3434205,0.17909445,0.15439418,0.32309073
7,0.32255164,0.22735287,0.12903285,0.32106265
8,0.22869398,0.22667599,0.31188896,0.23274118
9,0.3559069,0.053957105,0.20614702,0.383989
10,0.16263247,0.46030232,0.20885475,0.16821049
11,0.2752636,0.27156174,0.18623263,0.26694202
12,0.14047965,0.48619127,0.22994648,0.14338265
13,0.27016592,0.28434393,0.16402353,0.28146654
14,0.23467381,0.39674035,0.17751348,0.19107231
15,0.2688172,0.25494272,0.22685325,0.24938688
16,0.1654274,0.36926806,0.30972585,0.15557866
17,0.13279992,0.567229,0.14748506,0.15248607
18,0.30292943,0.19493575,0.2075136,0.29462126
19,0.0864207,0.6102084,0.21174608,0.09162476
20,0.3627003,0.20558915,0.15555926,0.2761513
21,0.32840866,0.23969337,0.16773912,0.2641588
22,0.19030328,0.16636752,0.43863973,0.20468941
23,0.29179835,0.1097386,0.29152355,0.30693957
24,0.31297272,0.23087806,0.14220019,0.31394902
25,0.27909178,0.20685616,0.23430128,0.2797508
26,0.23844053,0.26462865,0.22362338,0.2733075
27,0.3067921,0.17960526,0.2520069,0.26159588
28,0.2598185,0.25722703,0.17753015,0.3054243
29,0.21193035,0.16491647,0.41259286,0.2105603
30,0.2571626,0.234406,0.24347438,0.264957
31,0.19967692,0.088081025,0.5196831,0.1925589
32,0.20974782,0.4899945,0.11140892,0.1888488
33,0.16612765,0.33180463,0.3309522,0.17111544
34,0.23666076,0.23644178,0.30677304,0.22012445
35,0.2653301,0.38241333,0.12689553,0.22536105
36,0.17814258,0.25754866,0.36504644,0.1992623
37,0.21049924,0.22128238,0.38648748,0.18173084
38,0.22914998,0.17026205,0.40263906,0.19794889
39,0.09005789,0.6001334,0.2288794,0.08092935
40,0.17939703,0.29854584,0.34716222,0.17489481
41,0.22779588,0.35433856,0.14772594,0.27013972
42,0.2252977,0.22068967,0.28992635,0.2640862
43,0.16930678,0.275975,0.38784996,0.16686825
44,0.29761794,0.0584821,0.35001945,0.29388055
45,0.23826598,0.33179155,0.13990362,0.29003885
46,0.15103492,0.31095022,0.33957803,0.19843681
47,0.30744708,0.31035814,0.091272466,0.29092237
48,0.1653748,0.34576383,0.33692682,0.1519345
49,0.27638718,0.28205764,0.19241108,0.24914408
50,0.2581027,0.15008378,0.34204882,0.24976464
51,0.21462986,0.3893726,0.22674955,0.16924801
52,0.2895228,0.18237014,0.21210422,0.31600288
53,0.15201105,0.3961499,0.2965219,0.15531722
54,0.28248227,0.23193653,0.18327446,0.3023068
55,0.2918922,0.2791522,0.18874347,0.24021214
56,0.21804564,0.15224034,0.36679026,0.26292372
57,0.12697828,0.49888074,0.23221041,0.14193045
58,0.21149674,0.36254066,0.19651552,0.22944711
59,0.33580795,0.2714032,0.11880198,0.27398685
60,0.25729844,0.29633743,0.16359563,0.2827686
61,0.3164559,0.21453261,0.16393393,0.3050776
62,0.18338041,0.45021376,0.22105834,0.14534745
63,0.17554015,0.45144507,0.1837995,0.18921524
64,0.2921725,0.14813927,0.26919562,0.29049268
65,0.17675845,0.49091533,0.15997243,0.17235383
66,0.28073663,0.12758565,0.34592074,0.24575698
67,0.1942083,0.11651973,0.46866107,0.22061089
68,0.24554783,0.29964283,0.21062686,0.24418241
69,0.23158313,0.3021466,0.20861645,0.25765377
70,0.32183093,0.32452628,0.08540375,0.26823905
71,0.1408331,0.45293248,0.2783374,0.12789707
72,0.29144934,0.16614713,0.25130665,0.29109684
73,0.36114198,0.19370621,0.118086345,0.32706547
74,0.19963177,0.28879422,0.31008303,0.20149106
75,0.32788485,0.16619927,0.19231202,0.31360382
76,0.271857,0.21039526,0.21565086,0.30209702
77,0.18917319,0.20833659,0.40677506,0.1957152
78,0.24372943,0.102906756,0.37702036,0.27634346
79,0.21651296,0.24006803,0.3254452,0.21797383
80,0.2147267,0.32785758,0.23617741,0.22123824
81,0.2998685,0.14726447,0.21946572,0.33340135
82,0.27824947,0.2548561,0.14737055,0.31952393
83,0.2072172,0.36094654,0.20818967,0.2236466
84,0.315953,0.21036552,0.19664669,0.2770347
85,0.24637459,0.21064663,0.26944295,0.27353588
86,0.3244455,0.20136346,0.09789777,0.3762933
87,0.20305656,0.37236834,0.20452702,0.2200481
88,0.2638184,0.13414305,0.35037655,0.25166187
89,0.27544713,0.12507907,0.33117786,0.26829582
90,0.23268513,0.35143548,0.21159822,0.20428118
91,0.15230744,0.24005784,0.43376127,0.17387345
