,Pred
0,134.81674
1,166.65782
2,89.62174
3,267.3809
4,78.47715
5,199.39253
6,146.90045
7,107.627365
8,278.65005
9,60.559105
10,129.37132
11,83.297905
12,266.48825
13,78.20068
14,68.476555
15,181.11595
16,135.40219
17,83.16451
18,94.30853
19,240.57526
20,94.22327
21,116.29433
22,75.03692
23,8.011621
24,191.96906
25,228.4313
26,138.84747
27,122.32839
28,201.6172
29,82.72057
30,103.186516
31,245.44576
32,85.79229
33,37.511856
34,151.7883
35,210.05089
36,117.06566
37,62.031197
38,216.38045
39,210.1582
40,257.02518
41,94.857925
42,97.65591
43,149.21068
44,66.544044
45,237.2669
46,94.143234
47,149.26216
48,204.62164
49,149.46759
50,92.43031
51,166.9572
52,52.352276
53,146.36491
54,274.74496
55,67.33374
56,36.471
57,203.29942
58,105.01713
59,241.87886
60,252.58266
61,216.7013
62,155.03839
63,92.395935
