,Prob_0,Prob_1,Prob_2
0,0.06535487,0.28017145,0.65447384
1,0.0442283,0.94685245,0.008919257
2,0.067653716,0.1093682,0.82297796
3,0.063375935,0.3150512,0.6215729
4,0.06659008,0.109398454,0.8240114
5,0.19014004,0.070665516,0.7391944
6,0.18050554,0.06432876,0.7551657
7,0.1357665,0.038640935,0.8255926
8,2.441862e-14,2.9302336e-14,1.0
9,2.441862e-14,2.9302336e-14,1.0
10,2.441862e-14,2.9302336e-14,1.0
11,0.16079523,0.05236438,0.7868405
12,0.4937173,0.2908435,0.21543935
13,0.1903923,0.07098612,0.7386215
14,0.06607427,0.16750585,0.7664198
15,2.441862e-14,2.9302336e-14,1.0
16,0.1505729,0.04656909,0.80285794
17,2.441862e-14,2.9302336e-14,1.0
