,Prob_0,Prob_1,Prob_2
0,0.07121687,0.16151416,0.76726896
1,0.063167766,0.6914629,0.24536933
2,0.07118486,0.06322053,0.8655946
3,0.06891436,0.16154721,0.7695384
4,0.06974328,0.057111602,0.8731451
5,0.059060644,0.8579227,0.08301669
6,0.06071208,0.8574796,0.08180832
7,0.06276618,0.77675116,0.16048269
8,0.8032796,0.13129179,0.06542865
9,0.7620597,0.17196192,0.06597843
10,0.7639391,0.17193335,0.064127535
11,0.05812231,0.82520664,0.11667108
12,0.12307423,0.82823163,0.04869414
13,0.056023505,0.85262614,0.091350324
14,0.07033893,0.10423379,0.8254273
15,0.78639126,0.14936484,0.06424388
16,0.05917371,0.81945235,0.12137393
17,0.78540325,0.14793171,0.066665046
