,Prob_1
0,1.0
1,0.99452484
2,1.0
3,0.99452
4,0.99450284
5,0.994518
6,0.9945285
7,0.99451476
8,1.0
9,0.9945215
10,1.0
11,0.9945182
12,1.0
13,0.994508
14,1.0
15,1.0
16,1.0
17,0.9945245
18,0.9945225
19,0.9945152
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,1.0
26,1.0
27,1.0
28,1.0
29,0.99454314
30,0.9945137
31,0.99453074
32,1.0
33,0.9945439
34,1.0
35,1.0
36,0.9945242
37,1.0
38,1.0
39,0.99451417
40,0.99452895
41,1.0
42,0.99450815
43,1.0
44,0.9945347
45,0.9945133
46,1.0
47,1.0
48,1.0
49,0.99451923
50,1.0
51,0.99452555
52,0.9945193
53,1.0
54,0.99452287
55,1.0
56,1.0
57,1.0
58,1.0
59,0.9945243
60,1.0
61,1.0
62,0.9945109
63,1.0
