,Prob_1
0,0.13800669
1,0.14404114
2,0.1145738
3,0.94700253
4,0.89272773
5,0.88033664
6,0.93199825
7,0.87059957
8,0.11603725
9,0.7537324
10,0.21240418
11,0.124285705
12,0.12374366
13,0.16907828
14,0.8662025
15,0.8545613
16,0.09357401
17,0.26266274
18,0.91765034
19,0.92729384
20,0.11160934
21,0.10348133
22,0.6106661
23,0.6674806
24,0.405763
25,0.7921969
26,0.7671598
27,0.0909943
28,0.13982977
29,0.9116468
30,0.85307723
31,0.08986215
32,0.8014905
33,0.17932998
34,0.75071037
35,0.2192015
36,0.8815693
37,0.5162031
38,0.49326202
39,0.9381392
40,0.26863956
41,0.15044801
42,0.34022334
43,0.719697
44,0.15559328
45,0.89288497
46,0.17696045
47,0.9218211
48,0.89112616
49,0.86146104
50,0.856341
51,0.6285175
52,0.24428612
53,0.7437649
54,0.8810423
55,0.103576116
56,0.05552988
57,0.9154687
58,0.49171415
59,0.14001976
60,0.8580677
61,0.06543074
62,0.0708441
63,0.8521002
64,0.88534194
65,0.8505055
66,0.10397631
67,0.8645305
68,0.102888815
69,0.05605632
70,0.8739834
