,Prob_1
0,0.3497038
1,0.2846975
2,0.3430057
3,0.80059093
4,0.22234482
5,0.19623922
6,0.74106073
7,0.45388702
8,0.32726303
9,0.8059797
10,0.22995952
11,0.6553646
12,0.8064579
13,0.24505441
14,0.89086324
15,0.4315673
16,0.42526913
17,0.48201886
18,0.6654754
19,0.8237056
20,0.25010702
21,0.3259594
22,0.8041205
23,0.79217285
24,0.075355716
25,0.91078293
26,0.34866858
27,0.82400495
28,0.95188296
29,0.08369484
30,0.11002985
31,0.88487893
32,0.6036338
33,0.09212772
34,0.31390038
35,0.87221724
36,0.25448975
37,0.32436335
38,0.46655962
39,0.28029364
40,0.7510832
41,0.12627274
42,0.16339539
43,0.87022054
44,0.6720589
45,0.2624092
46,0.13897225
47,0.92840767
48,0.8580683
49,0.86167663
50,0.46002936
51,0.34023008
52,0.41620088
53,0.7862151
54,0.8680636
55,0.51664364
56,0.69042933
57,0.5826525
58,0.3953782
59,0.19801973
60,0.18530934
61,0.69030726
62,0.37773782
63,0.7818083
64,0.52226204
65,0.10336683
66,0.92619354
67,0.45089582
68,0.849071
69,0.15036593
70,0.08420571
71,0.8779343
72,0.7983176
73,0.5204987
74,0.350792
75,0.1707603
76,0.31305873
77,0.9375613
78,0.570999
79,0.15498562
80,0.90738463
81,0.15355615
82,0.32005462
83,0.7963239
84,0.29983425
85,0.16052997
86,0.594089
87,0.4465302
88,0.24202129
89,0.14866787
90,0.79893994
91,0.82870567
92,0.778266
93,0.14724134
94,0.31752044
95,0.56059027
96,0.77952653
97,0.91784555
98,0.764482
99,0.36061305
100,0.8406306
101,0.9069254
102,0.72541606
103,0.8937528
104,0.83491886
105,0.122928716
106,0.2998803
107,0.5408228
108,0.8088874
109,0.6534889
110,0.8170066
111,0.11208224
112,0.4750383
113,0.417574
114,0.4443825
115,0.8739264
116,0.14945956
117,0.9130983
118,0.5461129
119,0.85114217
120,0.37884232
121,0.6042579
122,0.12777576
123,0.07138946
124,0.38839215
125,0.58513576
126,0.4755064
127,0.9329703
128,0.57425004
129,0.1255499
130,0.7381016
131,0.06755319
132,0.3911706
133,0.9230902
134,0.44017917
135,0.16846283
136,0.056730926
137,0.10596357
138,0.38927737
139,0.9505305
140,0.17130747
141,0.90951884
142,0.16485211
143,0.9071586
144,0.14160195
145,0.60461634
146,0.14968558
147,0.11349978
148,0.22862604
149,0.66384697
150,0.19119784
151,0.8526097
152,0.52668977
153,0.15902625
154,0.5240265
155,0.21234183
156,0.23276448
157,0.2249628
158,0.86775196
159,0.7734359
160,0.73194206
161,0.18077211
162,0.7811444
163,0.30241594
164,0.8401588
165,0.31347647
166,0.8836968
167,0.83249956
168,0.30989945
169,0.8491963
170,0.79525614
171,0.31220332
172,0.78874475
173,0.91397476
174,0.16711354
175,0.8682701
176,0.88497335
177,0.3916987
178,0.9272899
179,0.45930928
180,0.15782148
181,0.5178992
182,0.35600883
183,0.7358334
184,0.7391639
185,0.7422608
186,0.74748725
187,0.10983501
188,0.661794
189,0.2886515
190,0.06587841
191,0.37665534
192,0.78997606
193,0.49772298
194,0.16114439
195,0.20846733
196,0.3771891
197,0.6181009
198,0.7828698
199,0.16946682
200,0.8102357
201,0.5812445
202,0.07615362
203,0.76532316
204,0.8948988
205,0.90377504
206,0.8619115
207,0.8372003
208,0.19462018
209,0.9109735
210,0.3732426
211,0.59631205
212,0.8913278
213,0.84125876
214,0.33708325
215,0.8691589
216,0.21604373
217,0.061250646
218,0.7616105
219,0.87335795
220,0.8701027
221,0.13437565
222,0.10814444
223,0.089342676
224,0.9075839
225,0.30782738
226,0.82236886
227,0.25638554
228,0.8093909
229,0.39898798
230,0.18581186
231,0.8369822
232,0.8884274
233,0.701838
234,0.83433163
235,0.07442092
236,0.69294024
237,0.27705133
238,0.2434632
