,Prob_1
0,0.06898931
1,0.37916666
2,0.015521796
3,0.08415841
4,0.68980044
5,0.68980044
6,0.015521796
7,0.42430252
8,0.97949886
9,0.68980044
10,0.42430252
11,0.68980044
12,0.06898931
13,0.07009346
14,0.42430252
15,0.08415841
16,0.015521796
17,0.015521796
18,0.18709677
19,0.17330463
20,0.68980044
21,0.015521796
22,0.08415841
23,0.08415841
24,0.015521796
25,0.68980044
26,0.015521796
27,0.42430252
28,0.07009346
29,0.42430252
30,0.07009346
31,0.015521796
32,0.06898931
33,0.25331324
34,0.08918129
35,0.015521796
36,0.015521796
37,0.015521796
38,0.25331324
39,0.42430252
40,0.08415841
41,0.68980044
42,0.22826087
43,0.015521796
44,0.015521796
45,0.68980044
46,0.42430252
47,0.17330463
48,0.42430252
49,0.015521796
50,0.08918129
51,0.015521796
52,0.95680344
53,0.21882641
54,0.07009346
55,0.42430252
56,0.08415841
57,0.25331324
58,0.42430252
59,0.6702899
60,0.68980044
61,0.015521796
62,0.42430252
63,0.68980044
64,0.07009346
65,0.42430252
66,0.015521796
67,0.42430252
68,0.42430252
69,0.015521796
70,0.015521796
71,0.06898931
72,0.68980044
73,0.015521796
74,0.20404412
75,0.015521796
76,0.42430252
77,0.08415841
78,0.015521796
79,0.08415841
80,0.015521796
81,0.68980044
82,0.42430252
83,0.42430252
84,0.97949886
85,0.015521796
86,0.42430252
87,0.68980044
88,0.015521796
89,0.4888889
90,0.42430252
91,0.015521796
92,0.015521796
93,0.25331324
94,0.68980044
95,0.07009346
96,0.95680344
97,0.42430252
98,0.015521796
99,0.015521796
100,0.68980044
101,0.99751246
102,0.23529412
103,0.015521796
104,0.015521796
105,0.9764706
106,0.97949886
107,0.015521796
108,0.015521796
109,0.42430252
110,0.06898931
111,0.68980044
112,0.42430252
113,0.3559322
114,0.015521796
115,0.18709677
116,0.42430252
117,0.42430252
118,0.42430252
119,0.015521796
120,0.015521796
121,0.68980044
122,0.06898931
123,0.68980044
124,0.015521796
125,0.68980044
126,0.015521796
127,0.25331324
128,0.25331324
129,0.015521796
130,0.07009346
131,0.015521796
132,0.3559322
133,0.68980044
134,0.015521796
135,0.68980044
136,0.42430252
137,0.25331324
138,0.015521796
139,0.42430252
140,0.42430252
141,0.015521796
142,0.015521796
143,0.015521796
144,0.015521796
145,0.015521796
146,0.08918129
147,0.015521796
148,0.08415841
149,0.015521796
150,0.015521796
151,0.015521796
152,0.06898931
153,0.015521796
154,0.015521796
155,0.42430252
156,0.06898931
157,0.015521796
158,0.07009346
159,0.21882641
160,0.015521796
161,0.015521796
162,0.17330463
163,0.015521796
164,0.68980044
165,0.015521796
166,0.015521796
167,0.17330463
168,0.015521796
169,0.015521796
170,0.015521796
171,0.25331324
172,0.42430252
173,0.21882641
174,0.68980044
175,0.015521796
176,0.015521796
177,0.015521796
178,0.015521796
179,0.68980044
180,0.42430252
181,0.015521796
182,0.015521796
183,0.08415841
184,0.42430252
185,0.25331324
186,0.06898931
187,0.21882641
188,0.68980044
189,0.37916666
