,Pred
0,1.0566957
1,1.0964825
2,1.1562952
3,1.4575919
4,1.4575919
5,1.1562952
6,1.265867
7,1.2484559
8,1.2161838
9,1.5054715
10,1.4822491
11,1.5054715
12,1.4679855
13,1.3616098
14,1.4958212
15,1.0015061
16,1.3616098
17,1.3301758
18,0.8040032
19,1.2530237
20,1.0566957
21,1.184799
22,1.5054715
23,0.8040032
24,1.408996
25,1.4958212
26,1.4836202
27,1.4297957
28,1.3507465
29,1.4110199
30,1.4976977
31,1.425047
32,1.3206047
33,1.4138937
34,1.4520835
35,1.0998693
36,1.3474678
37,1.4960102
38,1.3995075
39,0.97984064
40,1.5054715
41,1.2161838
42,1.2762606
43,1.425047
44,1.4624771
45,1.3206047
46,1.4932704
47,1.1263311
48,1.3768893
49,1.3129348
50,1.4682692
51,1.4700481
52,1.4958212
53,1.381444
54,1.2898327
55,1.1562952
56,1.4679855
57,1.3206047
58,0.81999433
59,1.2411559
60,1.4958212
61,1.3821313
62,1.48636
63,1.4960102
