,Pred
0,11.586239
1,10.362891
2,11.281161
3,12.592183
4,10.581859
5,12.983536
6,11.549133
7,12.428478
8,11.463415
9,12.919027
10,13.109138
11,11.50029
12,11.815933
13,11.490516
14,11.708387
15,11.114991
16,11.412568
17,10.709841
18,10.87612
19,13.010029
20,10.156441
21,10.139506
22,10.348421
23,9.961745
24,12.144223
25,11.154332
26,11.314835
27,12.666642
28,11.387427
29,11.52356
30,12.649327
31,11.588744
32,11.229999
33,10.538779
34,10.111242
35,11.348304
36,12.718763
37,12.549409
38,11.465137
39,10.16813
40,11.601423
41,12.415573
42,10.533176
43,11.075641
44,10.848325
45,11.237647
46,12.444043
47,11.721823
48,12.803394
49,12.773329
50,10.538097
51,11.630074
52,12.357664
53,10.305271
54,11.271344
55,11.322517
56,12.048462
57,10.246489
58,10.374144
59,13.098773
60,11.390268
61,11.466994
62,11.624801
63,12.332427
64,10.395344
65,10.081781
66,11.892608
67,11.721776
68,12.952235
69,11.246196
70,11.481076
71,12.717618
72,12.654215
73,12.998081
74,11.737468
75,11.2232685
76,11.256581
77,11.351667
78,12.686367
79,10.500459
80,10.6035185
81,11.594071
82,11.199634
83,11.523768
84,11.824456
85,10.802012
86,11.756342
87,11.744043
88,11.7022915
89,10.249918
90,11.369771
91,11.501241
92,11.272533
93,11.647983
94,11.823893
95,11.637135
96,11.536722
97,11.821638
98,11.955903
99,10.222229
100,11.673047
101,12.9221945
102,10.123962
103,12.339039
104,11.341706
105,10.861484
106,11.056502
107,11.650427
108,11.883665
109,12.492369
110,10.480999
111,12.567827
112,11.441355
113,12.735882
114,12.4593
115,10.560798
116,13.205224
117,10.627302
118,10.082689
119,10.296986
120,11.860664
121,10.494283
122,11.212489
123,11.4816265
124,12.102187
125,11.74129
126,11.418441
127,11.56303
