,Pred
0,55.301903
1,-16.260223
2,-167.11166
3,-20.69029
4,-376.90775
5,-95.031235
6,-148.70607
7,-216.43245
8,-118.261246
9,193.75723
10,167.19788
11,133.32584
12,100.742584
13,-46.972466
14,177.24016
15,158.69014
16,-73.76127
17,-282.59882
18,52.937946
19,177.75172
20,128.01253
21,-101.08404
22,-91.235405
23,-46.703392
24,-167.93335
25,132.10094
26,-110.97779
27,284.92178
28,63.201576
29,-155.80554
30,-59.63599
31,262.18073
32,32.493214
33,209.04373
34,3.824626
35,26.865322
36,222.1142
37,-76.64988
38,288.66464
39,-308.55713
40,-139.09738
41,-171.71437
42,-5.356312
43,-3.3459601
44,-128.26085
45,-147.25842
46,27.830332
47,-118.141716
48,156.0169
49,-140.39452
50,33.6963
51,178.64162
52,42.519142
53,-25.60295
54,248.54741
55,-107.20607
56,-35.513412
57,27.239578
58,-264.5901
59,51.827385
60,-17.222649
61,36.907043
62,-219.60521
63,152.39742
64,-158.33978
65,165.27655
66,177.9966
67,0.83997846
68,-60.54838
69,-4.2537394
70,117.03749
71,-129.73105
72,125.49074
73,85.64929
74,-114.80215
75,-17.908728
76,-234.11946
77,66.11767
78,-111.46169
79,-56.461327
80,-89.521935
81,56.644
82,29.544172
83,-173.13213
84,168.09033
85,-74.57763
86,-42.235016
87,-115.47733
88,52.91702
89,24.209406
90,131.12576
91,-2.7107673
92,47.273273
93,1.1762495
94,158.94862
95,25.25372
96,-43.227585
97,-12.128226
98,-239.23895
99,7.7384143
100,-57.574448
101,106.00301
102,-112.31077
103,45.084393
104,41.722565
105,-236.52022
106,-190.4381
107,-172.16652
108,35.28142
109,59.646545
110,147.47139
111,-106.75329
112,11.874242
113,-1.2775941
114,36.814358
115,34.967632
116,-20.095322
117,96.90914
118,-48.246353
119,5.393167
120,9.416496
121,44.63725
122,33.05382
123,-94.57435
124,64.11538
125,150.48222
126,90.710175
127,-111.00078
128,-43.110138
129,-62.749676
130,7.2688756
131,92.34163
132,-52.39507
133,-55.817444
134,15.031281
135,-116.25952
136,-246.43596
137,11.292538
138,44.448112
139,-6.646622
140,-135.14381
141,-125.91942
142,93.241104
143,3.3074837
144,322.49356
145,39.072582
146,14.506946
147,131.51457
148,374.6328
149,-21.920893
150,-64.579285
151,-183.47774
152,-47.612587
153,-128.93546
154,-54.44932
155,0.33474466
156,249.62982
157,-72.45237
158,-215.79193
159,133.09618
160,-27.694029
161,241.93266
162,-177.14708
163,89.643486
164,206.64424
165,104.887634
166,7.9146605
167,143.80237
168,64.08283
169,-127.38466
170,135.55522
171,-161.67072
172,31.08166
173,4.9834023
174,10.6092005
175,-39.89809
176,-179.81435
177,140.20947
178,-190.65845
179,109.92055
180,-28.206215
181,22.973373
182,276.19568
183,5.4902234
184,-160.62935
185,70.338646
186,-47.96557
187,-11.947394
188,-38.17081
189,45.571175
190,206.3358
191,-3.8065338
192,39.19782
193,262.49988
194,-32.833874
195,80.46875
196,-190.35623
197,-104.965416
198,396.1062
199,49.634003
200,304.2135
201,-115.5709
202,251.19806
203,-66.80092
204,189.72691
205,18.080166
206,148.59373
207,-101.05389
208,165.40569
209,156.06906
210,-140.95668
211,-109.47913
212,5.8142295
213,-191.51976
214,60.83668
215,-56.98466
216,278.32703
217,8.268811
218,7.937112
219,2.6105106
220,22.443375
221,-63.850113
222,-41.43822
223,93.86187
224,76.85808
225,-327.1454
226,55.390717
227,29.227291
228,139.26791
229,259.00394
230,115.91123
231,-13.799273
232,3.8817527
233,-147.83868
234,-263.69394
235,-84.50098
236,-347.40683
237,34.714645
238,-27.875525
239,-125.047714
240,-48.147453
241,-37.385136
242,29.978977
243,-80.565475
244,120.707596
245,5.04224
246,25.630775
247,-274.55148
248,-7.7402143
249,247.18123
250,-159.88768
251,155.60417
252,114.40584
253,148.10562
254,-23.263569
255,92.776535
256,60.029144
257,360.31784
258,137.57784
259,-110.88017
260,-38.618874
261,6.8872423
262,-22.11602
263,72.006134
264,-115.62115
265,-187.01454
266,10.311842
267,-35.391205
268,87.664375
269,-97.78253
270,179.30788
271,-104.12846
272,-6.0347323
273,-83.48184
274,92.16026
275,-29.16193
276,23.976748
277,1.8506297
278,50.805195
279,30.769854
280,2.6225448
281,81.70766
282,113.13168
283,-38.68567
284,6.758449
285,-281.84576
286,-11.542239
287,52.317
288,-147.9961
289,80.65948
290,135.77292
291,-58.32176
292,28.295256
293,164.41455
294,-56.287556
295,11.281401
296,-41.433655
