,Prob_1
0,0.23706847
1,0.1270957
2,0.11067476
3,0.2934376
4,0.23706847
5,0.2864405
6,0.11067476
7,0.14125244
8,0.16951896
9,0.24586608
10,0.34712368
11,0.11067476
12,0.1737389
13,0.24654935
14,0.12043325
15,0.11067476
16,0.11067476
17,0.11067476
18,0.11067476
19,0.9055606
20,0.9055606
21,0.9055606
22,0.23706847
23,0.11067476
24,0.11067476
25,0.1564054
26,0.11067476
27,0.13142386
28,0.11067476
29,0.23706847
30,0.11067476
31,0.11067476
32,0.11067476
33,0.11067476
34,0.11067476
35,0.11067476
36,0.12043325
37,0.9055606
38,0.6611625
39,0.14125244
40,0.7444827
41,0.49960715
42,0.11067476
43,0.14125244
44,0.16951896
45,0.1564054
46,0.9055606
47,0.19692376
48,0.9055606
49,0.7444827
50,0.8978945
51,0.9055606
52,0.9055606
53,0.11067476
54,0.22854708
55,0.9055606
56,0.11067476
57,0.17783195
58,0.890754
59,0.87771773
60,0.89977056
61,0.8681207
62,0.11067476
63,0.9055606
64,0.12043325
65,0.12043325
66,0.8978945
67,0.9055606
68,0.68787783
69,0.9055606
70,0.11813075
71,0.89977056
72,0.11067476
73,0.4936218
74,0.9055606
75,0.11067476
76,0.87347275
77,0.23706847
78,0.11067476
79,0.9055606
80,0.9055606
81,0.825316
82,0.13142386
83,0.13142386
84,0.9055606
85,0.11067476
86,0.4176901
87,0.11067476
88,0.8366991
89,0.81040895
90,0.8333523
91,0.20624687
92,0.87484807
93,0.9055606
94,0.11067476
95,0.1737389
96,0.9055606
97,0.9055606
98,0.9055606
99,0.12043325
100,0.36738694
101,0.9055606
102,0.9055606
103,0.9055606
104,0.9055606
105,0.21214764
106,0.87771773
107,0.89154786
108,0.11067476
109,0.8681207
110,0.9055606
111,0.74266946
112,0.5055324
113,0.9055606
114,0.87771773
115,0.8978945
116,0.89977056
117,0.11067476
118,0.11067476
119,0.16915108
120,0.9055606
121,0.11067476
122,0.11067476
123,0.85539955
124,0.89154786
125,0.89154786
126,0.31015953
127,0.16915108
128,0.85539955
129,0.11067476
130,0.9055606
131,0.11067476
132,0.11067476
133,0.81040895
134,0.11067476
135,0.74994564
136,0.87494624
137,0.9055606
138,0.1564054
139,0.9055606
140,0.9055606
141,0.13916378
142,0.9055606
143,0.9055606
144,0.9055606
145,0.9055606
146,0.39879483
147,0.688902
148,0.81040895
149,0.9055606
150,0.9055606
151,0.87771773
152,0.87347275
153,0.9055606
154,0.68787783
155,0.9055606
156,0.11067476
157,0.38228595
158,0.9055606
159,0.9055606
160,0.87494624
161,0.23706847
162,0.11067476
163,0.8978945
164,0.1270957
165,0.890754
166,0.89154786
167,0.1737389
168,0.13142386
169,0.9055606
170,0.9055606
171,0.3314794
172,0.23706847
173,0.9055606
174,0.9055606
175,0.9055606
176,0.87494624
177,0.11067476
178,0.88204265
179,0.89154786
180,0.11067476
181,0.11067476
182,0.11067476
183,0.9055606
184,0.34395438
185,0.9055606
186,0.1270957
187,0.9055606
188,0.9055606
189,0.890754
190,0.12043325
191,0.80140185
192,0.9055606
193,0.56076056
194,0.11067476
195,0.9055606
196,0.12043325
197,0.19841726
198,0.1270957
199,0.11067476
200,0.9055606
201,0.11067476
202,0.11067476
203,0.11067476
204,0.9055606
205,0.35119534
206,0.9055606
207,0.16915108
208,0.6796019
209,0.8204255
210,0.11813075
211,0.9055606
212,0.23706847
213,0.16426739
214,0.12043325
215,0.19692376
216,0.9055606
217,0.9055606
218,0.11067476
219,0.1270957
220,0.9055606
221,0.9055606
222,0.9055606
223,0.11067476
224,0.9055606
225,0.8031283
226,0.9055606
227,0.841999
228,0.8366991
229,0.2695877
230,0.11067476
231,0.8373305
232,0.8373305
233,0.13142386
234,0.9055606
235,0.8333523
236,0.11067476
237,0.15040272
238,0.74536204
239,0.11067476
240,0.9055606
241,0.9055606
242,0.9055606
243,0.72783303
244,0.11067476
245,0.9055606
246,0.9055606
247,0.89154786
248,0.8373305
249,0.9055606
250,0.11067476
251,0.9055606
252,0.11067476
253,0.11067476
254,0.11067476
255,0.21214764
256,0.11067476
257,0.11067476
258,0.11067476
259,0.11067476
260,0.11067476
261,0.23935547
262,0.11813075
263,0.4692126
264,0.11067476
265,0.11067476
266,0.89977056
267,0.8978945
268,0.9055606
269,0.9055606
270,0.890754
271,0.9055606
272,0.11067476
273,0.9055606
274,0.23935547
275,0.87347275
276,0.9055606
277,0.11067476
278,0.890754
279,0.9055606
280,0.11067476
281,0.89977056
