,Prob_0,Prob_1,Prob_2,Prob_3,Prob_4,Prob_5,Prob_6,Prob_7,Prob_8,Prob_9
0,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
1,0.032356862,0.03432958,0.07062456,0.11822221,0.08462924,0.092104435,0.235063,0.17106079,0.03405962,0.12754965
2,0.04447024,0.03364169,0.08412462,0.10843798,0.0770562,0.09031481,0.22567634,0.17201804,0.03569479,0.12856533
3,0.00844096,0.06838243,0.035303257,0.15478936,0.09074751,0.13340665,0.18760355,0.15329911,0.06656808,0.10145903
4,0.009369351,0.14145069,0.032489885,0.111910656,0.07243297,0.15479192,0.105092615,0.1156359,0.18808927,0.06873666
5,0.030828793,0.045695223,0.065043874,0.11662757,0.09564369,0.09943056,0.21747132,0.16313714,0.04727159,0.1188504
6,0.057264768,0.05043468,0.081591584,0.09391369,0.100555785,0.09171966,0.19881216,0.15376686,0.058379915,0.11356088
7,0.059891533,0.05275373,0.08180618,0.09156457,0.10300855,0.091504365,0.19472368,0.15125206,0.061939325,0.11155596
8,0.046030045,0.042839885,0.07814246,0.10380923,0.09317752,0.09233112,0.21458061,0.1621857,0.046600755,0.12030267
9,0.056670118,0.04740372,0.08332862,0.09548666,0.09595361,0.09151577,0.20238364,0.15678486,0.05444838,0.1160246
10,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
11,0.054677647,0.055803426,0.07623324,0.092996396,0.110209614,0.09234805,0.19475454,0.14888656,0.06453493,0.10955563
12,0.007365553,0.07004072,0.033209044,0.15909834,0.08899932,0.13678628,0.1846692,0.15229489,0.06767625,0.09986053
13,0.044598993,0.041665465,0.07772885,0.10527137,0.09180993,0.092313685,0.21691275,0.16345221,0.044914037,0.12133256
14,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
15,0.04148505,0.047382034,0.07104059,0.104978,0.10367705,0.0935569,0.21286914,0.15768872,0.05080646,0.116516255
16,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
17,0.015425999,0.051713686,0.04781537,0.1394133,0.09301436,0.11404702,0.21221039,0.16239494,0.050327677,0.11363712
18,0.005219195,0.018661598,0.039661225,0.19460788,0.04210725,0.10692627,0.2529971,0.19112347,0.014359941,0.13433608
19,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
20,0.007548327,0.0076016802,0.05010727,0.17098628,0.032447875,0.07259626,0.30288026,0.19777882,0.0051987604,0.15285435
21,0.051256765,0.049435403,0.07783315,0.097723655,0.101790406,0.09246488,0.20380098,0.15527652,0.055724345,0.11469406
22,0.045031898,0.047843516,0.07384531,0.10232411,0.10240863,0.09314567,0.209811,0.15717459,0.052266818,0.11614859
23,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
24,0.048677996,0.048590776,0.07636775,0.09965246,0.10170538,0.09273571,0.20645808,0.15627399,0.05406936,0.11546848
25,0.004583923,0.12999335,0.02509032,0.14157955,0.06569913,0.17215303,0.112444356,0.12241009,0.15497561,0.07107068
26,0.0414313,0.055457544,0.0695228,0.10295027,0.105872564,0.09820895,0.19968617,0.15348636,0.061882336,0.111501604
27,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
28,0.054230273,0.044274397,0.08382972,0.09812146,0.091841765,0.09144356,0.2072961,0.16013984,0.05007186,0.118751064
29,0.023789832,0.07482045,0.0577703,0.117886364,0.08535758,0.12585151,0.17020191,0.15300395,0.088526145,0.102792025
30,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
31,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
32,0.00719841,0.098933935,0.032911133,0.1467862,0.07433626,0.1574988,0.14367777,0.14080448,0.11108501,0.08676802
33,0.02371789,0.019966,0.07170616,0.13296223,0.05770233,0.086101905,0.26054952,0.18745084,0.017979566,0.14186357
34,0.05014843,0.04801022,0.07793203,0.09900005,0.0999856,0.09247844,0.20608343,0.15675496,0.053719703,0.115887195
35,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
36,0.028872915,0.10003407,0.058601968,0.100299925,0.08443493,0.12913826,0.13864368,0.13669188,0.13412167,0.08916056
37,0.043478984,0.04950689,0.07146582,0.10261887,0.106153145,0.09350733,0.20906617,0.15556398,0.053832542,0.114806175
38,0.00034855824,0.24235274,0.0052412865,0.08642861,0.018895732,0.17782553,0.025166575,0.046528473,0.37678367,0.020428743
39,0.025548493,0.029678602,0.06546453,0.12744607,0.07925565,0.09126302,0.24704309,0.17536753,0.027754534,0.13117836
40,0.04513717,0.03405578,0.08439834,0.107813425,0.07755583,0.09035727,0.22471201,0.17152879,0.036281552,0.12815988
41,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
42,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
43,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
44,0.057253737,0.050352376,0.081641145,0.093954004,0.100430146,0.09171476,0.19890589,0.15384762,0.058273632,0.11362669
45,0.059909284,0.058025688,0.07835869,0.08929474,0.11099043,0.09165142,0.18917874,0.14628471,0.06876639,0.10753976
46,0.0013663478,0.03899926,0.024775907,0.24993192,0.022867514,0.18956427,0.15573315,0.17823969,0.035888292,0.102633774
47,0.05951877,0.05434061,0.08048593,0.09108327,0.105614625,0.091629215,0.19329035,0.14978647,0.063890316,0.110360414
48,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
49,0.02193496,0.030521415,0.059586424,0.13178372,0.084019326,0.0919592,0.24978885,0.1733024,0.027705247,0.12939844
50,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
51,0.04098389,0.04402214,0.07276074,0.10684783,0.09800692,0.093184024,0.21700314,0.16108783,0.046793353,0.11931005
52,0.0011275568,0.073383525,0.014806946,0.23100743,0.060901184,0.17520921,0.15724288,0.14166935,0.06103554,0.08361646
53,0.045175046,0.049773064,0.072734915,0.10136495,0.1056109,0.09330857,0.20758167,0.15526377,0.05460062,0.114586644
54,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
55,0.0040200753,0.06306001,0.02658951,0.18641052,0.07613256,0.14604346,0.18655963,0.15528806,0.05641704,0.09947922
56,0.0431096,0.044217646,0.07457659,0.10523195,0.09715248,0.09293757,0.21520463,0.16087034,0.04753601,0.11916333
57,0.046718843,0.050003275,0.07386355,0.100262076,0.10512404,0.09312368,0.20626014,0.15498291,0.05528032,0.114381135
58,0.00043939886,0.082575426,0.009396374,0.2614028,0.051001016,0.19637488,0.1336922,0.128301,0.06566073,0.071156085
59,0.022630291,0.019196922,0.07075663,0.13466625,0.056412064,0.08564632,0.26275247,0.18825443,0.017084928,0.14259957
60,0.051457882,0.049695596,0.07781331,0.09749271,0.10211667,0.09246003,0.20338681,0.15500738,0.056092266,0.114477225
61,0.045729466,0.042470165,0.07814782,0.10416483,0.09267431,0.09230778,0.21520232,0.1625783,0.04610105,0.120624
62,0.015523393,0.060812633,0.04618162,0.1354895,0.09825897,0.118071765,0.19976424,0.15657224,0.06123314,0.10809245
63,6.7865134e-05,0.056734093,0.0069371164,0.32435498,0.005938553,0.3083899,0.06396549,0.12335963,0.056684323,0.053568028
64,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
65,0.004864528,0.0052327486,0.043123715,0.18416193,0.02578103,0.066946134,0.3143266,0.19806622,0.003234222,0.1542626
66,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
67,0.053158812,0.051915284,0.07762309,0.09554822,0.10486078,0.09239071,0.19988541,0.1527218,0.059255496,0.11264053
68,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
69,0.054031227,0.05306727,0.07750995,0.09455626,0.10625767,0.09233552,0.1980895,0.15154251,0.060914326,0.111695975
70,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
71,0.012973293,0.012023184,0.059805747,0.1538143,0.042832285,0.07942279,0.28552037,0.19501081,0.009341376,0.14925575
72,0.012881704,0.02693497,0.046377838,0.14988936,0.08414149,0.091530874,0.26467225,0.1728206,0.02184949,0.12890147
73,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
74,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
75,0.04357607,0.04901351,0.07185575,0.102777734,0.10525127,0.09345103,0.209546,0.15604945,0.053274818,0.11520447
76,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
77,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
78,0.057850752,0.06247698,0.07434505,0.08834419,0.118577465,0.09187674,0.18570879,0.14239582,0.07403082,0.104393534
79,0.025590574,0.040181838,0.06067214,0.124088116,0.093968675,0.097365044,0.2303843,0.1664027,0.039153036,0.1221934
80,0.033346687,0.06605327,0.07030412,0.11050583,0.079166755,0.11938193,0.17418589,0.15814091,0.08078829,0.10812634
81,0.050139703,0.05243305,0.07502568,0.09707216,0.1072541,0.092832334,0.20130588,0.15244259,0.059129078,0.11236535
82,0.0313247,0.028082801,0.07453277,0.12160815,0.072142206,0.08989852,0.24317853,0.17821565,0.027319165,0.13369752
83,0.05368024,0.05085827,0.07870787,0.09570959,0.10290877,0.09224779,0.20067629,0.15369901,0.058066875,0.1134453
84,0.04151476,0.031790245,0.082839526,0.11129439,0.074768506,0.0900759,0.23003915,0.17419404,0.033106316,0.13037723
85,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
86,0.011304662,0.13930652,0.035937466,0.107614115,0.07071214,0.15278544,0.10482751,0.11696423,0.19066843,0.06987961
87,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
88,0.0013523161,0.0021951795,0.028108416,0.22763704,0.012732963,0.05864191,0.3196433,0.19670357,0.0010837638,0.15190168
89,0.03630225,0.08060374,0.06556448,0.10060828,0.09378675,0.116495006,0.16149536,0.14475018,0.10166317,0.098730795
90,0.05233273,0.050754134,0.077772714,0.0965249,0.1034039,0.09242492,0.20167038,0.15391047,0.057610117,0.11359567
91,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
92,0.05868099,0.05668816,0.078402504,0.090498544,0.109575145,0.091809906,0.19133334,0.14766677,0.0667109,0.108633734
93,0.038222358,0.029694647,0.081257194,0.114665076,0.07206827,0.089701824,0.23508656,0.1766321,0.030246215,0.13242567
94,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
95,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
96,0.004192925,0.036300823,0.03007455,0.19718131,0.06445805,0.12574778,0.22550303,0.17170961,0.02912112,0.1157108
97,0.034823257,0.035918817,0.07223638,0.11529501,0.08632838,0.09226112,0.23108771,0.1694899,0.036310233,0.12624913
98,0.053087417,0.050308004,0.07863666,0.09628301,0.10230972,0.09228743,0.20165212,0.1542828,0.057240702,0.11391204
99,0.00816993,0.10342513,0.035127796,0.14016439,0.07083412,0.1590103,0.13696404,0.13942103,0.12153332,0.08534997
100,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
101,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
102,0.010845294,0.062704824,0.039871458,0.14806576,0.09270158,0.12613568,0.19603707,0.15652156,0.061354917,0.10576176
103,0.017359514,0.032285735,0.05163932,0.13835387,0.09107596,0.09363067,0.25158224,0.16979513,0.028176224,0.12610132
104,0.03598464,0.031546094,0.07706105,0.11596342,0.07691626,0.090716325,0.23501402,0.17445567,0.031837326,0.1305052
105,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
106,0.017198231,0.11400613,0.044087533,0.10929305,0.08785568,0.13794112,0.13173889,0.12959863,0.14604712,0.08223371
107,0.05149767,0.050650354,0.07720942,0.09705589,0.103655055,0.09253115,0.20233317,0.15407446,0.057276756,0.11371585
108,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
109,0.045436103,0.053049967,0.07217375,0.10029234,0.1068502,0.09492993,0.20224975,0.15337962,0.059155192,0.11248326
110,0.059795182,0.052360035,0.08201131,0.091779135,0.10244277,0.091496006,0.19519565,0.15163887,0.06141205,0.11186893
111,0.049517777,0.047205716,0.07798043,0.09972945,0.09895346,0.092476256,0.20738265,0.15759294,0.052596133,0.11656507
112,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
113,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
114,0.05714465,0.05750548,0.076865956,0.09093128,0.111563645,0.09203455,0.19140959,0.14705911,0.06736526,0.10812034
115,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
116,0.059832834,0.053248633,0.08142951,0.091386214,0.1037974,0.0915379,0.19424182,0.15078741,0.062560976,0.11117746
117,0.038549446,0.03580113,0.07632863,0.11217854,0.08401566,0.09175409,0.2281007,0.1697587,0.036979936,0.12653306
118,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
119,0.03564915,0.06918492,0.06643448,0.10525167,0.09565254,0.111876935,0.17739996,0.1509274,0.08260262,0.10502031
120,0.010216242,0.066038124,0.03843658,0.14874828,0.0931641,0.12864149,0.19160141,0.1545513,0.064964324,0.10363805
121,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
122,0.0040915194,0.0045157275,0.040597856,0.18920921,0.023527062,0.06474386,0.31830245,0.19780555,0.0026831522,0.15452357
123,0.03596012,0.030500043,0.07795519,0.11635691,0.07479525,0.09032296,0.23619555,0.17565897,0.03071175,0.13154332
124,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
125,0.009544815,0.009275003,0.054168995,0.1636912,0.036630116,0.07559827,0.29585147,0.19695623,0.0067006554,0.15158333
126,0.047271095,0.044377312,0.07810567,0.1023481,0.09524601,0.092409015,0.21201642,0.16055945,0.048692226,0.118974775
127,0.04542866,0.03423634,0.084516175,0.10754266,0.077772364,0.09037457,0.2242928,0.17131518,0.036538314,0.12798305
128,0.007520918,0.027500853,0.042339068,0.1774571,0.056945797,0.11202176,0.24161161,0.18329737,0.022913171,0.12839237
129,0.0033593052,0.07932869,0.023201145,0.18380812,0.07878486,0.15585732,0.16693231,0.1450417,0.0734766,0.09020992
130,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
131,0.048131015,0.036898993,0.08469031,0.10473118,0.08155679,0.090772815,0.21941306,0.16827095,0.040088426,0.12544651
132,0.059896648,0.057374682,0.07876251,0.08958483,0.110025465,0.09164849,0.1898711,0.14689277,0.067914344,0.10802897
133,0.03763261,0.03763067,0.073969096,0.11218946,0.08804438,0.09235342,0.22680314,0.16775061,0.038805272,0.12482125
134,0.002916677,0.0033836272,0.036017083,0.19889413,0.01964857,0.060518455,0.32532912,0.19679558,0.0018623603,0.15463458
135,0.054452285,0.06624405,0.070057586,0.08833922,0.12592351,0.0921739,0.18371314,0.13928273,0.07794386,0.10186975
136,0.025434034,0.021667443,0.072576396,0.13027556,0.060863182,0.08709176,0.25661096,0.18549906,0.019882368,0.14009914
137,0.013607944,0.062470503,0.04360803,0.1396656,0.096692674,0.1214175,0.19729853,0.15605295,0.06244035,0.10674603
138,0.0050064935,0.0851183,0.02936912,0.16784275,0.06926701,0.16127199,0.15512696,0.14785999,0.08812532,0.0910121
139,0.012909577,0.019288436,0.051630136,0.15284947,0.06431415,0.08661538,0.27609983,0.18293251,0.015307281,0.13805318
140,0.02951369,0.051984284,0.060808327,0.11526079,0.104745016,0.10124141,0.210691,0.15758201,0.05418036,0.11399311
141,0.0064978404,0.0755745,0.03538611,0.16480982,0.06302247,0.15866251,0.16146238,0.15671848,0.08024051,0.09762529
142,0.013213337,0.09958304,0.041445468,0.12552005,0.085439876,0.14216235,0.14659724,0.13923045,0.1180728,0.08873537
143,0.01676907,0.020988468,0.058245976,0.14393511,0.06517771,0.08755862,0.26819304,0.18328635,0.017640984,0.13820457
144,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
145,0.059120182,0.05545511,0.07948725,0.09080883,0.10749849,0.0917215,0.19236372,0.14877793,0.06522898,0.109537795
146,0.0039374633,0.01004475,0.031676825,0.19398247,0.047514684,0.07647676,0.3097696,0.18177697,0.006112673,0.13870771
147,0.026903484,0.05909607,0.06149027,0.11871812,0.090722725,0.11325259,0.19372082,0.15937991,0.06535,0.11136616
148,0.05619847,0.06849709,0.06996337,0.086395174,0.12810877,0.09178016,0.18028,0.13711445,0.08148542,0.10017689
149,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
150,0.02997058,0.024270412,0.07643892,0.124224365,0.06446945,0.088132255,0.2488006,0.18278882,0.023195598,0.13770895
151,0.016040798,0.014379092,0.06389309,0.14672036,0.047644526,0.08194124,0.27751002,0.19298363,0.011757802,0.14712936
152,0.0022288896,0.22588122,0.012583233,0.062195256,0.023820804,0.14790438,0.029312316,0.05249542,0.4183402,0.025238264
153,0.037001643,0.028908307,0.08062614,0.1159715,0.0710231,0.08953085,0.23701334,0.17753947,0.029192302,0.13319355
154,0.02161547,0.050169025,0.05766609,0.12937713,0.086729735,0.1117497,0.20881052,0.16551414,0.05178221,0.116585836
155,0.059587773,0.0521334,0.08202678,0.09198078,0.102183394,0.0915118,0.19556212,0.1518792,0.06107372,0.11206103
156,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
157,0.008294957,0.013196778,0.054435764,0.17614411,0.03235099,0.09558048,0.2606037,0.20242381,0.010585655,0.1463836
158,0.013997079,0.062116582,0.044148266,0.13877171,0.09703134,0.120702654,0.19783527,0.15617369,0.06218446,0.107039034
159,0.030443557,0.024588645,0.07675386,0.12362429,0.06494188,0.08825175,0.24796605,0.18243507,0.023594856,0.13740012
160,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
161,0.01896523,0.050485663,0.052001145,0.13210648,0.095849074,0.109365486,0.2142607,0.16212724,0.049926262,0.1149127
162,0.0011463803,0.19511865,0.0116122225,0.120559305,0.03378982,0.19539887,0.05362516,0.07963728,0.26970991,0.039402112
163,0.0065043317,0.006699106,0.047649425,0.17551479,0.030027505,0.07067924,0.30699256,0.19804429,0.0044262093,0.15346259
164,0.019828916,0.07087602,0.059248205,0.1276987,0.06656576,0.13799427,0.1652349,0.16138689,0.08560549,0.105560854
165,0.016484767,0.04767948,0.052662358,0.14052394,0.080768995,0.115946144,0.21202679,0.16878569,0.047443327,0.11767865
166,0.05738352,0.06775661,0.07109344,0.0861533,0.1263874,0.091669336,0.18037942,0.13766746,0.080879584,0.10063011
167,0.01663586,0.12833157,0.043536473,0.10271894,0.07549245,0.14440808,0.11346272,0.12253705,0.17752607,0.07535084
168,0.0060007465,0.0062556975,0.046357993,0.17793746,0.028788239,0.06964115,0.3091152,0.19811293,0.0040571536,0.15373349
169,0.018540386,0.09442591,0.04940767,0.117353916,0.083866104,0.13666792,0.14887151,0.14242424,0.11630025,0.092142016
