,Prob_0,Prob_1,Prob_2,Prob_3,Prob_4,Prob_5,Prob_6,Prob_7,Prob_8,Prob_9
0,0.9942009,0.0005642394,0.0004450076,0.00035001358,0.00084071304,0.00077531626,0.00058858347,0.00051672274,0.0006625866,0.0010559793
1,0.00037651058,0.98959935,0.0010613955,0.0013509078,0.001095574,0.00062587706,0.00077962666,0.0010891734,0.0024633403,0.0015584796
2,0.0026528612,0.017795807,0.9093354,0.004321438,0.0062767956,0.0020511358,0.013799854,0.007724,0.03225985,0.0037829308
3,0.0010824153,0.0029998852,0.002134142,0.9747282,0.0022394045,0.0065168305,0.0015161877,0.0015351906,0.0020110414,0.005236745
4,0.02247247,0.0030323812,0.0033236197,0.0020017736,0.9539428,0.002344376,0.005590255,0.0030489536,0.0020352106,0.0022079598
5,0.0066803973,0.023353597,0.00548322,0.14185028,0.007880682,0.4990257,0.008260451,0.0061587235,0.023311414,0.2779956
6,0.0020325843,0.006244233,0.0008514103,0.0012789906,0.0022697856,0.0018556765,0.9821562,0.00055798766,0.0020965806,0.0006566461
7,0.0016172506,0.003062132,0.0026570035,0.0049570436,0.0061901235,0.0036813668,0.002513815,0.9577977,0.008719506,0.008804024
8,0.0011131994,0.0027532487,0.0038745597,0.0168341,0.0017640732,0.0009864657,0.0011346249,0.0010621321,0.964514,0.0059637716
9,0.0025741463,0.008079124,0.003555628,0.011211811,0.010981363,0.015093516,0.0031317545,0.0050449446,0.014727026,0.9256006
10,0.99197525,0.00047831467,0.0005133232,0.0004614171,0.0008225645,0.000790291,0.0025837985,0.000787246,0.000995804,0.00059198024
11,0.00018725875,0.9953004,0.00021699701,0.0003929175,0.0010485657,0.00023553905,0.00024270896,0.00042656754,0.0009581144,0.0009910759
12,0.001489374,0.015425204,0.9558427,0.0045343726,0.0026032752,0.0068764263,0.0029922023,0.0020961356,0.004678057,0.0034623665
13,0.0004163854,0.0011831009,0.0010745338,0.9902781,0.0003808053,0.0006404368,0.0003282681,0.0005359185,0.0019738264,0.0031884436
14,0.0026388646,0.0023328888,0.0012095806,0.0009249109,0.9709744,0.0014207837,0.0015949556,0.001581507,0.015552028,0.0017703054
15,0.00034771345,0.0011796624,0.00042292394,0.0007908052,0.0004654327,0.9934346,0.00042948162,0.0007164399,0.0015300027,0.0006830856
16,0.00077470206,0.0041845245,0.001571025,0.002782806,0.0035798142,0.0006473943,0.9793302,0.002162866,0.0032496003,0.0017173695
17,0.0031745096,0.0043044523,0.0050641056,0.035507664,0.011672078,0.003115396,0.005041179,0.8920541,0.017593974,0.022472683
18,0.0013642912,0.0021496436,0.0017439767,0.003825399,0.0012163831,0.0017058528,0.00084447203,0.009455925,0.9757792,0.0019147217
19,0.008081219,0.028198212,0.057465613,0.051632967,0.008011665,0.17414558,0.01746465,0.008216312,0.015759252,0.63102466
20,0.98425,0.0012456367,0.0020132961,0.0010579135,0.0009823847,0.0013608424,0.002648781,0.00088201766,0.0012173248,0.0043417783
21,0.0016793379,0.9391313,0.004130793,0.004369666,0.005572748,0.0033286458,0.004390715,0.00470658,0.022057362,0.010632936
22,0.00015859224,0.00045499645,0.9970489,0.0003357411,0.00015249835,0.00036286016,0.00027072604,0.00020275207,0.0004862902,0.0005264473
23,0.0011996194,0.0022844418,0.008034938,0.9561932,0.0017043868,0.0024758605,0.000984035,0.0034407782,0.0048268167,0.018855968
24,0.005820073,0.004548635,0.0014725516,0.0017460886,0.9656125,0.0024609803,0.0017579952,0.0037420634,0.010040335,0.002798763
25,0.0016564492,0.0012671183,0.001606858,0.0015212026,0.0029517165,0.9822326,0.0017490793,0.0013441637,0.0025856239,0.0030852996
26,0.0026941765,0.0050364765,0.0013245856,0.0009198389,0.0025910272,0.0014185713,0.9829199,0.0006344041,0.0019962287,0.00046491012
