,Prob_0,Prob_1,Prob_2
0,0.08525192,0.35757425,0.55717385
1,0.11580543,0.46112314,0.4230714
2,0.06731206,0.40357542,0.5291125
3,0.07716105,0.43332815,0.48951083
4,0.06614133,0.35134956,0.58250904
5,0.14394312,0.52339154,0.33266532
6,0.14925545,0.51616,0.33458453
7,0.12614574,0.4446625,0.42919177
8,0.4020071,0.4490472,0.1489457
9,0.38265362,0.44784126,0.16950513
10,0.39098766,0.45253187,0.15648042
11,0.13773204,0.47314522,0.38912278
12,0.21408303,0.49202874,0.29388827
13,0.1473116,0.5107174,0.34197098
14,0.07414409,0.3765662,0.5492897
15,0.40101743,0.44508657,0.153896
