,Prob_1
0,0.11738402
1,0.14669186
2,0.10883123
3,0.18906163
4,0.26565203
5,0.29711142
6,0.15985908
7,0.20851655
8,0.24529415
9,0.23436104
10,0.30267915
11,0.24063341
12,0.24006595
13,0.47046563
14,0.32542872
15,0.13043943
16,0.13636112
17,0.10469752
18,0.0817952
19,0.5435564
20,0.88766885
21,0.9513215
22,0.25437742
23,0.093186386
24,0.085660495
25,0.11399417
26,0.2559982
27,0.23637013
28,0.10048861
29,0.4065367
30,0.09098675
31,0.20730679
32,0.06953424
33,0.08110979
34,0.21763055
35,0.18703051
36,0.28881478
37,0.9354852
38,0.7204512
39,0.42086142
40,0.55447006
41,0.49050468
42,0.13041887
43,0.2792117
44,0.46117082
45,0.17271501
46,0.9508179
47,0.26412854
48,0.76035875
49,0.5739501
50,0.84044546
51,0.91931534
52,0.87385154
53,0.2222816
54,0.3459047
55,0.72614115
56,0.1097293
57,0.20174332
58,0.8127635
59,0.92651457
60,0.8946229
61,0.92958796
62,0.16254477
63,0.93872124
64,0.17687665
65,0.18837844
66,0.9084705
67,0.85766447
68,0.6762751
69,0.85925716
70,0.21411708
71,0.95002943
72,0.08653122
73,0.60872066
74,0.86005
75,0.24228293
76,0.6621045
77,0.17751682
78,0.061428465
79,0.830637
80,0.7688241
81,0.65274936
82,0.100238815
83,0.13927811
84,0.8037667
85,0.115847014
86,0.32993734
87,0.13967404
88,0.6417704
89,0.5382455
90,0.71075755
91,0.46303922
92,0.8116071
93,0.770297
94,0.20610842
95,0.14319876
96,0.89128387
97,0.9111503
98,0.8715618
99,0.39008394
100,0.24716604
101,0.96060556
102,0.84521025
103,0.8776116
104,0.92327845
105,0.22098494
106,0.6995412
107,0.87684035
108,0.06123537
109,0.65180004
110,0.9226438
111,0.850216
112,0.64441115
113,0.90370107
114,0.9054822
115,0.73322713
116,0.9691273
117,0.15924084
118,0.09919327
119,0.28901362
120,0.84702563
121,0.17470708
122,0.060161076
123,0.6568274
124,0.8831266
125,0.87561244
126,0.30412018
127,0.3225863
128,0.68878114
129,0.10515376
130,0.8739041
131,0.18674096
132,0.23135015
133,0.5851673
134,0.092957444
135,0.45732
136,0.7734564
137,0.9360751
138,0.20968826
139,0.9331885
140,0.94605863
141,0.32947168
142,0.9203101
143,0.7777698
144,0.96417624
145,0.8897774
146,0.5148508
147,0.64544755
148,0.698156
149,0.8799822
150,0.70724446
151,0.8237405
152,0.5866051
153,0.9276326
154,0.54824835
155,0.77685606
156,0.24530034
157,0.6422451
158,0.9252346
159,0.9331689
160,0.5918769
161,0.37172222
162,0.08087948
163,0.78374165
164,0.09570155
165,0.84231555
166,0.9241145
167,0.37207797
168,0.16775869
169,0.7956163
170,0.78967553
171,0.2849056
172,0.24932943
173,0.9411431
174,0.9345526
175,0.9541173
176,0.82518065
177,0.24692959
178,0.8990981
179,0.87292475
180,0.104373455
181,0.052733332
182,0.18884277
183,0.9514857
184,0.3783605
185,0.8931296
186,0.23574594
187,0.8080661
188,0.9062486
189,0.9367305
190,0.21249515
191,0.8385717
192,0.96315444
193,0.26661807
194,0.3115274
195,0.815862
196,0.20159999
197,0.46602663
198,0.22286369
199,0.18389793
200,0.6142731
201,0.25892428
202,0.06612335
203,0.08549232
204,0.5590986
205,0.38898414
206,0.9357582
207,0.24177642
208,0.5929657
209,0.72779423
210,0.22430192
211,0.88193357
212,0.17891029
213,0.25410694
214,0.22972772
215,0.57636184
216,0.78224266
217,0.91849494
218,0.12700135
219,0.11635265
220,0.8591292
221,0.71789443
222,0.8913248
223,0.17253882
224,0.6345528
225,0.5442121
226,0.9502767
227,0.7494035
228,0.7190545
229,0.22627231
230,0.15576191
231,0.9158486
232,0.8942135
233,0.12661545
234,0.91340387
235,0.64969397
236,0.071999945
237,0.23235632
238,0.5817567
239,0.12517574
240,0.6080285
241,0.9278687
242,0.7427103
243,0.6423925
244,0.14758019
245,0.6761036
246,0.8536424
247,0.7809668
248,0.7859683
249,0.8582207
250,0.08601003
251,0.8247411
252,0.103280015
253,0.20553958
254,0.077876106
255,0.45110005
256,0.13239862
257,0.14272517
258,0.07092503
259,0.1467401
260,0.08705741
261,0.41279057
262,0.3067657
263,0.591735
264,0.09334462
265,0.08017453
266,0.8518469
267,0.8497036
268,0.87245256
269,0.8747455
270,0.9148791
271,0.8990496
272,0.13737005
273,0.9140899
274,0.20846473
275,0.7193322
276,0.9450052
277,0.25504974
278,0.8130833
279,0.81414
280,0.073105186
281,0.8722897
282,0.14298926
283,0.36303747
284,0.84884614
285,0.90894186
286,0.7100118
287,0.95612055
288,0.8399123
289,0.89612955
290,0.6732653
291,0.5163438
292,0.66158694
293,0.8503374
294,0.94854236
295,0.91809624
296,0.98203367
297,0.76208764
298,0.76559705
299,0.9206316
300,0.08392301
301,0.8325985
302,0.05901775
303,0.94080627
304,0.91802955
305,0.8470222
306,0.91221094
307,0.9616644
308,0.93093204
309,0.8830715
310,0.8797071
311,0.76838565
312,0.84066236
313,0.9514679
314,0.87660855
315,0.9550834
316,0.9677972
317,0.23450404
318,0.80006117
319,0.92486656
320,0.86942106
321,0.1589864
322,0.8689969
323,0.05106746
324,0.9234046
325,0.8534254
326,0.8376308
327,0.9370535
328,0.1888132
329,0.2323946
330,0.36099672
331,0.68261814
332,0.86624736
333,0.9356524
334,0.9070538
335,0.122940145
336,0.94105464
337,0.22908597
338,0.8840001
339,0.05429223
340,0.6244386
341,0.9025795
342,0.86767685
343,0.14018387
344,0.7636088
345,0.95930535
346,0.84561706
347,0.57822233
348,0.84991455
349,0.9517628
350,0.8578229
351,0.15147546
352,0.10326655
353,0.13399619
354,0.94789714
355,0.8156225
356,0.74992025
357,0.8625685
358,0.92979205
359,0.8372679
360,0.89667636
361,0.84407735
362,0.8740097
363,0.58698744
364,0.87279046
365,0.21369646
366,0.100824356
367,0.7022889
368,0.1157931
369,0.10377953
370,0.16673508
371,0.8906763
372,0.32126176
373,0.13839832
374,0.8296427
375,0.73554844
376,0.82980514
377,0.81526005
378,0.7987547
379,0.46253955
380,0.7776096
381,0.9498469
382,0.909432
383,0.8283835
384,0.895794
385,0.3732024
386,0.86799604
387,0.8881708
388,0.93795645
389,0.15898539
390,0.955074
391,0.9163093
392,0.11976348
393,0.088752285
394,0.75737524
395,0.8517667
396,0.66984767
397,0.8658674
398,0.93364364
399,0.8592862
400,0.13883953
401,0.8711533
402,0.89981854
403,0.9048772
404,0.90132546
405,0.7643853
406,0.7407266
407,0.79046476
408,0.121123634
409,0.7665525
410,0.80557346
411,0.8792713
412,0.9530507
413,0.4918665
414,0.3376354
415,0.8354247
416,0.81003803
417,0.12573265
418,0.85911804
419,0.88734275
420,0.7818239
421,0.5638864
422,0.8712785
423,0.66555643
424,0.8073745
425,0.93909776
426,0.85621506
427,0.7407122
428,0.9532312
429,0.8868241
430,0.26040417
431,0.9139208
432,0.115167476
433,0.14758842
434,0.82630646
435,0.31359988
436,0.7076473
437,0.5546799
438,0.8018919
439,0.85437995
440,0.7327209
441,0.2684451
442,0.8582435
443,0.93835765
444,0.39347196
445,0.70336276
446,0.09490835
447,0.7466447
448,0.5724685
449,0.1269229
450,0.8509322
451,0.13716692
452,0.84184456
453,0.5346536
454,0.7413993
455,0.6665059
456,0.64232975
457,0.76793945
458,0.8429642
459,0.9255051
460,0.10634347
461,0.07426451
462,0.7097857
463,0.83696157
464,0.641724
465,0.5858108
466,0.47003445
467,0.8578599
468,0.22545649
469,0.73686016
470,0.8731929
471,0.7519518
472,0.74294317
473,0.81481224
474,0.9368095
475,0.84750473
476,0.6897148
477,0.88856745
478,0.9090551
479,0.23324016
480,0.9263121
481,0.6799901
482,0.70674866
483,0.7910923
484,0.6874508
485,0.5611048
486,0.72926795
487,0.12068103
488,0.67897147
489,0.4916815
490,0.74204797
491,0.6555548
492,0.18420957
493,0.9305098
494,0.8068062
495,0.70186514
496,0.66423756
497,0.7972462
498,0.25204194
499,0.08846374
500,0.64549303
501,0.22856092
502,0.809612
503,0.14663886
504,0.8967074
505,0.901559
