,Prob_0,Prob_1,Prob_2,Prob_3
0,0.23484522,0.15733178,0.47967505,0.12814799
1,0.18611793,0.13880605,0.22516719,0.44990882
2,0.093132265,0.73582745,0.09368123,0.07735913
3,0.19626157,0.05896023,0.18014249,0.56463575
4,0.26023322,0.018714666,0.36211318,0.3589389
5,0.24893245,0.46285063,0.12799035,0.16022652
6,0.2034266,0.12876678,0.073182896,0.59462386
7,0.7321231,0.09726109,0.07587204,0.09474386
8,0.50070286,0.10641018,0.18824227,0.20464475
9,0.614173,0.034569457,0.18889837,0.16235916
10,0.111974984,0.67653483,0.11319001,0.098300226
11,0.41846162,0.41150808,0.09077682,0.07925351
12,0.12510975,0.69884604,0.10247928,0.07356492
13,0.2958785,0.47662494,0.11225129,0.11524535
14,0.096077725,0.7217984,0.095445156,0.0866788
15,0.20334962,0.35173583,0.12146171,0.32345283
16,0.10333538,0.31916746,0.53558254,0.041914515
17,0.11041698,0.6834684,0.10634682,0.09976785
18,0.2960538,0.21491383,0.16633938,0.32269293
19,0.08048816,0.77859676,0.08076466,0.060150433
20,0.6282306,0.08721584,0.13827212,0.14628148
21,0.6201975,0.22446875,0.07056305,0.084770694
22,0.47809225,0.044308525,0.3082966,0.16930266
23,0.18224058,0.03454161,0.2754377,0.5077801
24,0.60666996,0.15094806,0.11523589,0.1271461
25,0.1351485,0.06531934,0.25739977,0.5421324
26,0.35646912,0.16633247,0.2670348,0.21016358
27,0.11551883,0.090284996,0.21611333,0.57808286
28,0.28979594,0.38251773,0.13639008,0.1912963
29,0.22211248,0.02759547,0.5100431,0.24024904
30,0.2962876,0.05883935,0.25148815,0.39338493
31,0.2237249,0.027381552,0.54288226,0.20601131
32,0.08450642,0.75482243,0.092697024,0.0679741
33,0.13872053,0.4895264,0.2507735,0.12097959
34,0.1753573,0.15493381,0.58097845,0.08873034
35,0.07659331,0.7589775,0.1118522,0.052577112
36,0.1496408,0.14009404,0.6011337,0.10913135
37,0.15421224,0.39354637,0.3567527,0.095488705
38,0.45363006,0.044366986,0.34025663,0.1617463
39,0.085969,0.75100094,0.091982394,0.071047634
40,0.08099303,0.14977963,0.69862014,0.07060714
41,0.18579169,0.17081846,0.070647955,0.572742
42,0.262226,0.19271348,0.22579633,0.31926417
43,0.06965433,0.118730076,0.750076,0.0615396
44,0.5903357,0.028565511,0.23419161,0.14690714
45,0.16544385,0.19630136,0.07579564,0.5624591
46,0.23708759,0.17570329,0.32681715,0.26039198
47,0.29305726,0.49763092,0.08351647,0.12579542
48,0.10490292,0.12511149,0.7096664,0.060319103
49,0.16208898,0.32193217,0.4479521,0.06802679
50,0.55746305,0.033185896,0.2253932,0.18395795
51,0.08726862,0.7425355,0.104228,0.06596796
52,0.19934838,0.24891512,0.13071677,0.42101964
53,0.10705249,0.6907179,0.107892066,0.09433764
54,0.25939572,0.34590533,0.11500646,0.27969253
55,0.690942,0.1672934,0.06252815,0.07923645
56,0.13478479,0.036133267,0.49191338,0.3371685
57,0.10083112,0.68658745,0.12431586,0.08826559
58,0.110651284,0.68000335,0.112357266,0.096988246
59,0.67166924,0.1873991,0.060096316,0.080835335
60,0.20379815,0.17214827,0.06357098,0.5604826
61,0.702281,0.12621665,0.07711408,0.09438832
62,0.090071306,0.7242093,0.11038926,0.07533012
63,0.10864419,0.6599038,0.13900715,0.09244488
64,0.17186531,0.034033865,0.23378545,0.5603154
65,0.0870316,0.7394741,0.09217274,0.081321634
66,0.2812415,0.040284593,0.5118633,0.16661057
67,0.32192212,0.0813418,0.42564675,0.17108932
68,0.5692,0.09262457,0.13531815,0.20285723
69,0.1734486,0.47645748,0.10119797,0.24889594
70,0.12125942,0.64549303,0.1657284,0.06751914
71,0.05763746,0.19914657,0.68218917,0.06102674
72,0.17593858,0.0213041,0.26905423,0.5337031
73,0.6817885,0.11553659,0.096302636,0.10637231
74,0.1461659,0.06517316,0.44642216,0.34223872
75,0.18779074,0.16686037,0.10343186,0.541917
76,0.36347476,0.12809798,0.1325807,0.37584653
77,0.10076848,0.09215934,0.52518576,0.28188634
78,0.6628818,0.030567713,0.16575822,0.14079228
79,0.14468803,0.033491068,0.5532874,0.26853356
80,0.10486454,0.70177156,0.10866388,0.084700085
81,0.21554133,0.053146727,0.18322009,0.5480918
82,0.5972762,0.158137,0.119300246,0.12528664
83,0.5036847,0.080711454,0.040073335,0.37553048
84,0.18276238,0.19790262,0.13951857,0.47981638
85,0.3959828,0.114947245,0.109206416,0.37986344
86,0.7042414,0.10528643,0.09211073,0.09836151
87,0.110651284,0.6812052,0.111155346,0.096988246
88,0.57731426,0.030927133,0.19664447,0.19511415
89,0.21457966,0.0359158,0.59656143,0.15294318
90,0.1015977,0.7199107,0.09798097,0.08051071
91,0.1496408,0.14009404,0.6011337,0.10913135
92,0.18400997,0.047181357,0.25576082,0.5130479
93,0.28382432,0.1576636,0.50133795,0.057174154
94,0.61788315,0.08778815,0.112803936,0.18152478
95,0.73353106,0.09496664,0.07711408,0.09438832
96,0.55404526,0.031096304,0.21201819,0.2028402
97,0.2516868,0.18042506,0.16868865,0.39919943
98,0.11160519,0.6475144,0.099265516,0.14161497
99,0.40916649,0.06190011,0.29248002,0.23645337
100,0.0981586,0.41048363,0.44893306,0.042424686
101,0.1361145,0.032329444,0.58339095,0.24816513
102,0.1803895,0.23162743,0.07579564,0.5121874
103,0.22334105,0.04952093,0.33171335,0.39542466
104,0.63211846,0.22060224,0.06497913,0.08230018
105,0.6834392,0.0871187,0.10386627,0.12557587
106,0.12643556,0.09638038,0.058824513,0.7183597
107,0.19395322,0.040539138,0.25618893,0.50931877
108,0.09311506,0.702971,0.13322538,0.07068856
109,0.47809225,0.044308525,0.3082966,0.16930266
110,0.12921964,0.021953894,0.5712973,0.2775292
111,0.15155657,0.050508548,0.47643265,0.32150224
112,0.16272236,0.22471806,0.113364786,0.49919474
113,0.11442146,0.65859604,0.12595046,0.10103208
114,0.15278953,0.24781911,0.24069032,0.3587011
115,0.042582676,0.12289221,0.80428964,0.030235432
116,0.15587352,0.032126583,0.23099789,0.581002
117,0.41548833,0.06442633,0.24194118,0.27814415
118,0.083974145,0.42631966,0.41978335,0.06992286
119,0.22567098,0.29375115,0.27722123,0.20335656
120,0.3032595,0.46660927,0.12949409,0.10063716
121,0.120419875,0.6826595,0.11878601,0.07813462
122,0.10230875,0.69757223,0.10262997,0.09748911
123,0.08967435,0.72497994,0.102656215,0.08268947
124,0.15230536,0.018026546,0.35961142,0.47005665
125,0.72705287,0.09156142,0.07384537,0.107540414
126,0.15237816,0.03172854,0.2978694,0.51802385
127,0.44321972,0.12369908,0.10164964,0.33143157
128,0.093148276,0.70128274,0.12174541,0.08382348
129,0.13456039,0.44242316,0.2808642,0.14215226
130,0.16144305,0.099409364,0.21340632,0.5257413
131,0.12341343,0.029317368,0.51526356,0.33200568
132,0.5025448,0.060630377,0.2187879,0.21803692
133,0.116921134,0.715998,0.08932301,0.077757865
134,0.10508752,0.68866277,0.123712406,0.08253734
135,0.16410242,0.16183347,0.08350889,0.59055537
136,0.097864054,0.60908556,0.095850386,0.19720009
137,0.11730706,0.02804332,0.224405,0.6302447
138,0.076325625,0.14330713,0.70901304,0.07135415
139,0.11889267,0.68926483,0.11873153,0.07311097
140,0.06977852,0.16288686,0.71427685,0.053057704
141,0.09924571,0.64578915,0.18447417,0.07049094
142,0.0696535,0.2334363,0.6311803,0.06572986
143,0.65651804,0.10849314,0.09338871,0.14160015
144,0.12133574,0.09060327,0.051265094,0.73679614
145,0.15439144,0.4592373,0.29243883,0.09393245
146,0.09700158,0.16718528,0.66979295,0.066020176
147,0.46162182,0.044475064,0.27843225,0.21547085
148,0.15029314,0.025106262,0.23981428,0.58478636
149,0.25075796,0.040074315,0.4977874,0.21138032
