,Prob_0,Prob_1,Prob_2
0,2.441862e-14,2.9302336e-14,1.0
1,2.441862e-14,2.9302336e-14,1.0
2,2.441862e-14,2.9302336e-14,1.0
3,2.441862e-14,2.9302336e-14,1.0
4,2.441862e-14,2.9302336e-14,1.0
5,2.441862e-14,2.9302336e-14,1.0
6,2.441862e-14,2.9302336e-14,1.0
7,2.441862e-14,2.9302336e-14,1.0
8,2.441862e-14,2.9302336e-14,1.0
9,2.441862e-14,2.9302336e-14,1.0
10,2.441862e-14,2.9302336e-14,1.0
11,2.441862e-14,2.9302336e-14,1.0
12,2.441862e-14,2.9302336e-14,1.0
13,2.441862e-14,2.9302336e-14,1.0
14,2.441862e-14,2.9302336e-14,1.0
15,2.441862e-14,2.9302336e-14,1.0
16,2.441862e-14,2.9302336e-14,1.0
17,2.441862e-14,2.9302336e-14,1.0
18,2.441862e-14,2.9302336e-14,1.0
19,2.441862e-14,2.9302336e-14,1.0
20,2.441862e-14,2.9302336e-14,1.0
21,2.441862e-14,2.9302336e-14,1.0
22,2.441862e-14,2.9302336e-14,1.0
23,2.441862e-14,2.9302336e-14,1.0
24,2.441862e-14,2.9302336e-14,1.0
25,2.441862e-14,2.9302336e-14,1.0
26,2.441862e-14,2.9302336e-14,1.0
27,2.441862e-14,2.9302336e-14,1.0
28,2.441862e-14,2.9302336e-14,1.0
29,2.441862e-14,2.9302336e-14,1.0
30,2.441862e-14,2.9302336e-14,1.0
31,2.441862e-14,2.9302336e-14,1.0
32,2.441862e-14,2.9302336e-14,1.0
33,2.441862e-14,2.9302336e-14,1.0
34,2.441862e-14,2.9302336e-14,1.0
35,2.441862e-14,2.9302336e-14,1.0
36,2.441862e-14,2.9302336e-14,1.0
37,2.441862e-14,2.9302336e-14,1.0
38,2.441862e-14,2.9302336e-14,1.0
39,2.441862e-14,2.9302336e-14,1.0
40,2.441862e-14,2.9302336e-14,1.0
41,3.3333342e-14,1.6666673e-14,1.0
42,2.441862e-14,2.9302336e-14,1.0
43,2.441862e-14,2.9302336e-14,1.0
44,2.441862e-14,2.9302336e-14,1.0
45,2.441862e-14,2.9302336e-14,1.0
46,2.441862e-14,2.9302336e-14,1.0
47,2.441862e-14,2.9302336e-14,1.0
48,2.441862e-14,2.9302336e-14,1.0
49,2.441862e-14,2.9302336e-14,1.0
50,0.03727016,0.0037473019,0.9589824
51,0.038787697,0.003672871,0.95753944
52,0.015750743,0.000746134,0.98350304
53,0.12374385,0.031950917,0.8443053
54,0.016554983,0.00071880216,0.9827262
55,0.08211673,0.014140929,0.90374225
56,0.042434722,0.004807116,0.95275813
57,0.386392,0.3216727,0.29193535
58,0.04838492,0.0052135508,0.9464016
59,0.124550655,0.032482058,0.84296715
60,0.386392,0.3216727,0.29193535
61,0.058425363,0.007386121,0.9341885
62,0.11774495,0.028958786,0.8532964
63,0.023586918,0.0012816004,0.97513145
64,0.17196186,0.061828073,0.76621
65,0.042917036,0.004263284,0.9528197
66,0.04428847,0.004410456,0.95130104
67,0.16410823,0.056499243,0.77939236
68,0.02161957,0.0012563865,0.9771241
69,0.16410823,0.056499243,0.77939236
70,0.016088454,0.9827912,0.0011204745
71,0.09990464,0.02080025,0.8792952
72,0.007201711,0.9925457,0.00025253423
73,0.03828842,0.003178916,0.9585327
74,0.050054777,0.005386843,0.9445584
75,0.033896934,0.0026776146,0.9634254
76,0.018667351,0.0009840331,0.98034865
77,0.007313311,0.16061881,0.832068
78,0.022641825,0.001186142,0.976172
79,0.21796747,0.10070175,0.68133074
80,0.17352164,0.06313548,0.763343
81,0.17352164,0.06313548,0.763343
82,0.10871081,0.024604315,0.8666848
83,0.009550653,0.2301316,0.7603178
84,0.06787639,0.010418597,0.92170507
85,0.101347275,0.02314239,0.87551045
86,0.015750743,0.000746134,0.98350304
87,0.048095245,0.005059182,0.94684553
88,0.22582959,0.103911914,0.6702582
89,0.14262791,0.04248622,0.8148859
90,0.09482876,0.018848065,0.8863232
91,0.056121968,0.006738934,0.9371391
92,0.10871081,0.024604315,0.8666848
93,0.386392,0.3216727,0.29193535
94,0.10871081,0.024604315,0.8666848
95,0.22582959,0.103911914,0.6702582
96,0.17196186,0.061828073,0.76621
97,0.058897413,0.0073080743,0.93379444
98,0.37673533,0.32435346,0.29891118
99,0.1327836,0.03678027,0.8304361
100,0.015845563,0.0179846,0.9661698
101,0.010637916,0.080464475,0.90889764
102,0.008206042,0.013053772,0.9787402
103,0.004909129,0.028829888,0.9662609
104,0.0051606647,0.0073036077,0.9875358
105,0.008206042,0.013053772,0.9787402
106,0.028917957,0.96703357,0.0040484634
107,0.0093346,0.027054936,0.96361053
108,0.009319485,0.043304823,0.9473758
109,0.023080084,0.022932341,0.9539875
110,0.0091910865,0.08744118,0.90336776
111,0.007256265,0.030075055,0.96266884
112,0.005181013,0.016923042,0.9778959
113,0.009407419,0.030224476,0.9603681
114,0.009424652,0.016885558,0.9736898
115,0.007067124,0.014699423,0.97823346
116,0.005217694,0.03941107,0.95537126
117,0.029556666,0.032827985,0.93761545
118,0.025673587,0.023489527,0.9508369
119,0.012914175,0.21182863,0.7752571
120,0.0076254434,0.015077245,0.9772973
121,0.010286057,0.101212636,0.88850135
122,0.011304955,0.017446518,0.97124857
123,0.009008722,0.23161377,0.7593775
124,0.009910275,0.037458353,0.95263135
125,0.011054608,0.03282198,0.9561234
126,0.0073370617,0.2816973,0.7109657
127,0.009071253,0.47650915,0.51441944
128,0.0052771578,0.010935955,0.9837868
129,0.0122258905,0.17370875,0.8140655
130,0.012314461,0.030326383,0.9573591
131,0.037286185,0.04847271,0.9142411
132,0.006611728,0.006916849,0.9864715
133,0.0073999125,0.2765907,0.7160095
134,0.0141825555,0.2575948,0.72822267
135,0.009576272,0.009665867,0.9807579
136,0.011422112,0.030876819,0.957701
137,0.0064657754,0.054018617,0.93951565
138,0.009071253,0.47650915,0.51441944
139,0.005682823,0.020726128,0.97359097
140,0.0063781408,0.0113559365,0.982266
141,0.007248619,0.030159403,0.96259207
142,0.010637916,0.080464475,0.90889764
143,0.008417692,0.008694507,0.98288774
144,0.013220616,0.018815603,0.9679637
145,0.0067149727,0.024609461,0.96867543
146,0.0077528837,0.070287056,0.9219602
147,0.0053173946,0.044593897,0.95008886
148,0.011422112,0.030876819,0.957701
149,0.0076862094,0.16198522,0.8303285
