,Prob_1
0,0.7578773
1,0.2985437
2,0.21528743
3,0.21528743
4,0.2639087
5,0.574954
6,0.21528743
7,0.21528743
8,1.0
9,0.7578773
10,0.21528743
11,0.2639087
12,0.04909091
13,0.07094462
14,0.21528743
15,0.07094462
16,0.07094462
17,0.07094462
18,0.21528743
19,0.574954
20,0.574954
21,0.21528743
22,0.07094462
23,0.21528743
24,0.21528743
25,0.574954
26,0.07094462
27,0.21528743
28,0.21528743
29,0.21528743
30,0.07094462
31,0.07094462
32,0.574954
33,0.07094462
34,0.07094462
35,0.21528743
36,0.07094462
37,0.07094462
38,0.07094462
39,0.21528743
40,0.07094462
41,0.574954
42,0.04909091
43,0.21528743
44,0.07094462
45,0.574954
46,0.21528743
47,0.574954
48,0.21528743
49,0.07094462
50,0.07094462
51,0.07094462
52,0.574954
53,0.574954
54,0.21528743
55,0.21528743
56,0.21528743
57,0.07094462
58,0.21528743
59,0.07094462
60,0.58295965
61,0.07094462
62,0.21528743
63,0.574954
64,0.07094462
65,0.21528743
66,0.07094462
67,0.21528743
68,0.21528743
69,0.07094462
70,0.07094462
71,0.2639087
72,0.45310855
73,0.07094462
74,0.21528743
75,0.07094462
76,0.21528743
77,0.21528743
78,0.07094462
79,0.07094462
80,0.07094462
81,0.574954
82,0.21528743
83,0.21528743
84,0.9651568
85,0.21528743
86,0.21528743
87,0.45310855
88,0.07094462
89,0.574954
90,0.21528743
91,0.21528743
92,0.07094462
93,0.07094462
94,0.2639087
95,0.07094462
96,0.574954
97,0.21528743
98,0.21528743
99,0.07094462
100,0.574954
101,0.9969697
102,0.574954
103,0.07094462
104,0.07094462
105,0.07094462
106,0.07094462
107,0.07094462
108,0.07094462
109,0.21528743
110,0.04909091
111,0.574954
112,0.21528743
113,0.07094462
114,0.21528743
115,0.21528743
116,0.21528743
117,0.21528743
118,0.21528743
119,0.07094462
120,0.07094462
121,0.574954
122,0.2639087
123,0.45310855
124,0.07094462
125,0.574954
126,0.07094462
127,0.07094462
128,0.07094462
129,0.21528743
