,Prob_0,Prob_1,Prob_2,Prob_3
0,0.11758852,0.14782374,0.3482018,0.38638595
1,0.12552063,0.27548623,0.3872046,0.21178852
2,0.20853558,0.24297741,0.40608543,0.14240162
3,0.070726864,0.3392286,0.33278668,0.25725788
4,0.14427632,0.20289043,0.41990423,0.23292904
5,0.109562725,0.17181252,0.4090103,0.30961442
6,0.07718087,0.17535414,0.38827154,0.3591935
7,0.058227133,0.24181378,0.2946879,0.4052712
8,0.08309351,0.17958918,0.3577055,0.37961182
9,0.19006251,0.16672109,0.4544477,0.18876867
10,0.07200493,0.24540971,0.33500227,0.3475831
11,0.11086274,0.13318886,0.44681573,0.30913267
12,0.038851514,0.37179595,0.33006158,0.25929093
13,0.09585481,0.1824947,0.34192872,0.37972176
14,0.0787277,0.30182868,0.3003487,0.319095
15,0.06884578,0.22297513,0.40743083,0.30074823
16,0.1626038,0.20084381,0.5009818,0.13557063
17,0.08367961,0.2657281,0.3359198,0.31467256
18,0.08910212,0.26901063,0.40346318,0.23842408
19,0.11430069,0.13082203,0.4715275,0.28334972
20,0.066967905,0.19837697,0.3507907,0.38386443
21,0.098554194,0.28040317,0.45673436,0.16430834
22,0.14344464,0.1272474,0.35336486,0.3759431
23,0.074458234,0.17861737,0.38206732,0.36485708
24,0.08255368,0.16915272,0.3999582,0.34833536
25,0.07819952,0.27876657,0.3299553,0.3130786
26,0.09055849,0.19068484,0.3424896,0.37626708
27,0.09240116,0.1704691,0.36044964,0.37668008
28,0.07836424,0.22926114,0.3235966,0.368778
29,0.07584217,0.29177758,0.35101467,0.28136554
30,0.18623622,0.17244889,0.4417639,0.19955097
31,0.0723949,0.23195742,0.39420626,0.30144137
32,0.16330588,0.16546294,0.5134168,0.15781438
33,0.06364099,0.18953969,0.34573296,0.40108633
34,0.078207664,0.23417462,0.41731483,0.27030286
35,0.09946211,0.23915067,0.35317117,0.30821607
36,0.06601409,0.20704703,0.33355913,0.39337978
37,0.0788434,0.21274303,0.34071937,0.36769417
38,0.17802405,0.12056502,0.404966,0.29644492
39,0.16150156,0.15844604,0.46797138,0.21208094
40,0.13780087,0.23106375,0.4153176,0.21581778
41,0.10848,0.19201851,0.38271993,0.31678155
42,0.121659115,0.14148383,0.35493296,0.3819241
43,0.18577544,0.2899993,0.43667454,0.08755063
44,0.07467589,0.1888472,0.35448825,0.3819887
45,0.05907429,0.2638195,0.28904188,0.38806438
46,0.10965035,0.14988738,0.3598707,0.38059157
47,0.054378293,0.26261142,0.31212476,0.37088555
48,0.066967905,0.19837697,0.3507907,0.38386443
49,0.12215512,0.12081956,0.4905791,0.26644632
50,0.08089216,0.25987756,0.3245142,0.3347161
51,0.07878652,0.17346856,0.39183983,0.3559051
52,0.066967905,0.19837697,0.3507907,0.38386443
53,0.07790328,0.21563515,0.44721407,0.25924754
54,0.22744173,0.16772148,0.5077441,0.097092755
55,0.09012001,0.2299396,0.34137902,0.3385614
56,0.13544059,0.24425006,0.41750324,0.20280616
57,0.22186692,0.10262484,0.5528492,0.12265905
58,0.12627581,0.14033763,0.35272723,0.38065934
59,0.11835356,0.12985532,0.42167726,0.33011392
60,0.062267035,0.30078363,0.29957557,0.33737376
61,0.13789348,0.2287107,0.41261202,0.22078374
62,0.09849605,0.14710304,0.39519984,0.35920113
63,0.07585097,0.19406907,0.44962776,0.28045216
64,0.08120932,0.17067592,0.397101,0.35101378
65,0.066967905,0.19837697,0.3507907,0.38386443
66,0.12138636,0.2012915,0.382732,0.29459015
67,0.05914855,0.1950452,0.3439552,0.40185103
68,0.1889774,0.24487549,0.40300044,0.16314663
69,0.11961375,0.14493273,0.35400298,0.3814505
70,0.06583011,0.3031164,0.29569677,0.33535674
71,0.047979444,0.39402413,0.35276416,0.2052322
72,0.20977461,0.17463368,0.4813066,0.13428508
73,0.21530393,0.22648342,0.4260942,0.13211842
74,0.11207036,0.13377362,0.46591294,0.28824297
