,Prob_1
0,0.29110482
1,0.3341123
2,0.80098826
3,0.41272047
4,0.8676779
5,0.4514703
6,0.5299344
7,0.9211015
8,0.15077615
9,0.20256434
10,0.26652947
11,0.6330946
12,0.24585779
13,0.764585
14,0.48256776
15,0.7493097
16,0.87254715
17,0.5940245
18,0.6562353
19,0.76888937
20,0.7347531
21,0.25687096
22,0.5778839
23,0.5572542
24,0.43252736
25,0.52268106
26,0.6963171
27,0.16969226
28,0.88395786
29,0.7961633
30,0.720465
31,0.5228587
32,0.86134344
33,0.8635407
34,0.77150565
35,0.74150246
36,0.9483176
37,0.2677111
38,0.42868015
39,0.29854226
40,0.3907184
41,0.25062716
42,0.6576771
43,0.102136925
44,0.26588106
45,0.4172961
46,0.7385996
47,0.16370404
48,0.5135391
49,0.22766371
50,0.16864745
51,0.23044164
52,0.20719619
53,0.12941875
54,0.56135005
55,0.664569
56,0.37420127
57,0.53462994
58,0.40292835
59,0.36131194
60,0.4782391
61,0.41863933
62,0.30615357
63,0.44502634
64,0.3275552
65,0.3607501
66,0.5631503
67,0.77572286
68,0.79274225
69,0.56371707
70,0.7439127
71,0.6152233
72,0.6632084
73,0.5868926
74,0.22787434
75,0.7460507
76,0.20359966
77,0.14398894
78,0.33734602
79,0.16637449
80,0.8336805
81,0.57577014
82,0.6581192
83,0.33356234
84,0.12230888
85,0.52595663
86,0.09001436
87,0.27311906
88,0.6965592
89,0.71188986
90,0.1826869
91,0.7452983
92,0.24214655
93,0.4835441
94,0.7223694
95,0.5796529
96,0.31597963
97,0.55438006
98,0.8437376
99,0.78513426
100,0.46852064
101,0.6963805
102,0.22731681
103,0.2315864
104,0.66313505
105,0.64670455
106,0.22404328
107,0.5257811
108,0.7838822
109,0.9012195
110,0.31206986
111,0.3889363
112,0.6697498
113,0.48441485
114,0.59143287
115,0.81276876
116,0.35460323
117,0.67940307
118,0.3942457
119,0.6173195
120,0.29936472
121,0.5867562
122,0.35795382
123,0.28852212
124,0.6490015
125,0.5706615
126,0.556111
127,0.695547
