,Pred
0,118.64090504734685
1,120.70696618065921
2,105.30796615653432
3,121.3874618612941
4,106.42619392119857
5,125.26031683034718
6,115.07537173739367
7,106.67975739088207
8,125.40243469353081
9,106.83244537287115
10,111.54109314295587
11,106.14182660104217
12,128.56499777635506
13,108.97434088059876
14,105.1973657494928
15,115.81001000819383
16,114.58318167799234
17,106.82054450568887
18,108.7657940091263
19,123.39062136016395
20,109.0978205644169
21,104.9558162366121
22,108.79312470151625
23,101.86476313787884
24,123.89570419583167
25,128.01418591686095
26,110.83204758859945
27,108.81262507657172
28,123.1012974039193
29,106.03253508474569
30,108.99137908042911
31,126.88111982513551
32,105.3913671369634
33,102.92623429072727
34,119.18867152605907
35,124.34648554213467
36,111.82921069670334
37,108.41468562911635
38,122.77692258427842
39,126.90260907123604
40,129.5995956012794
41,110.31098178683328
42,104.10788592990026
43,113.31966387934371
44,104.47964564071697
45,122.6332971795672
46,109.61230159384934
47,119.04978541097877
48,121.17078919910601
49,113.38990714265722
50,104.86523206691646
51,119.48420035713355
52,109.6434064434084
53,114.15618832200612
54,121.82476369393082
55,111.38167707357226
56,101.90261995800127
57,119.55890984291008
58,106.37732076125047
59,126.26297706975261
60,124.43817570310708
61,122.39213094784417
62,113.28404650643839
63,105.12436011447825
