,Pred
0,-7.6217227
1,-7.7860303
2,-7.570959
3,-7.6038046
4,-7.636815
5,-7.5630407
6,-7.717546
7,-7.4989824
8,-7.6174874
9,-6.7749515
10,-6.6550884
11,-7.674281
12,-7.6157155
13,-7.602824
14,-7.710175
15,-7.5884104
16,-7.625559
17,-7.7330627
18,-7.6546474
19,-7.555367
20,-7.750892
21,-7.7451777
22,-7.790839
23,-8.514788
24,-7.6207113
25,-7.640636
26,-7.7277164
27,-7.424218
28,-7.70431
29,-7.706237
30,-6.6352015
31,-7.6164737
32,-7.667378
33,-7.6045322
34,-8.504901
35,-7.632665
36,-7.611709
37,-7.636791
38,-7.622353
39,-7.884299
40,-7.734991
41,-7.6668534
42,-7.6627884
43,-7.6667395
44,-7.6685615
45,-7.6599827
46,-7.615223
47,-7.597442
48,-7.650232
49,-7.5998774
50,-8.555015
51,-7.6498923
52,-7.681643
53,-7.620016
54,-7.62143
55,-7.6628532
56,-7.647944
57,-7.8039756
58,-7.890082
59,-7.6242847
60,-7.671838
61,-7.679841
62,-7.7777157
63,-7.6488175
