,Pred
0,456829.0
1,456829.0
2,369202.94
3,393916.8
4,208873.23
5,208873.23
6,208873.23
7,208873.23
8,135692.89
9,208873.23
10,208873.23
11,208873.23
12,208873.23
13,135692.89
14,135692.89
15,135692.89
16,135692.89
17,135692.89
18,135692.89
19,135692.89
20,135692.89
21,135692.89
22,135692.89
23,135692.89
24,135692.89
25,135692.89
26,135692.89
27,135692.89
28,135692.89
29,135692.89
30,135692.89
31,135692.89
32,135692.89
33,135692.89
34,135692.89
35,135692.89
36,135692.89
37,135692.89
38,208873.23
39,135692.89
40,135692.89
41,135692.89
42,135692.89
43,208873.23
44,135692.89
45,135692.89
46,135692.89
47,135692.89
48,135692.89
49,135692.89
50,135692.89
51,135692.89
52,135692.89
53,135692.89
54,135692.89
55,135692.89
56,135692.89
57,135692.89
58,135692.89
59,135692.89
60,208873.23
61,90200.0
62,135692.89
63,135692.89
64,135692.89
65,135692.89
66,135692.89
67,135692.89
68,135692.89
69,135692.89
70,135692.89
71,135692.89
72,135692.89
73,135692.89
74,135692.89
75,135692.89
76,135692.89
77,135692.89
78,135692.89
79,135692.89
80,135692.89
81,135692.89
82,135692.89
83,135692.89
84,135692.89
85,135692.89
86,135692.89
87,135692.89
88,135692.89
89,135692.89
90,135692.89
91,135692.89
92,135692.89
93,135692.89
94,135692.89
95,135692.89
96,135692.89
97,135692.89
98,135692.89
99,135692.89
100,135692.89
101,208873.23
102,208873.23
103,135692.89
104,135692.89
105,208873.23
106,208873.23
107,208873.23
108,208873.23
109,208873.23
110,320742.12
111,135692.89
112,135692.89
113,208873.23
114,208873.23
115,208873.23
116,135692.89
117,208873.23
118,393916.8
119,320742.12
120,393916.8
121,208873.23
122,393916.8
123,320742.12
124,369202.94
125,255652.77
126,369202.94
127,393916.8
128,369202.94
129,352078.06
130,369202.94
131,456829.0
132,369202.94
133,369202.94
134,456829.0
135,456829.0
136,369202.94
137,456829.0
138,369202.94
139,393916.8
140,352078.06
141,369202.94
142,393916.8
143,135692.89
144,208873.23
145,320742.12
146,393916.8
147,208873.23
148,135692.89
149,208873.23
150,208873.23
151,320742.12
152,208873.23
153,208873.23
154,456829.0
155,456829.0
156,369202.94
157,393916.8
158,369202.94
159,135692.89
160,135692.89
161,135692.89
162,208873.23
163,208873.23
164,135692.89
165,135692.89
166,135692.89
167,135692.89
168,135692.89
169,135692.89
170,135692.89
171,135692.89
172,135692.89
173,135692.89
174,135692.89
175,135692.89
176,135692.89
177,135692.89
178,135692.89
179,135692.89
180,135692.89
181,135692.89
182,135692.89
183,135692.89
184,135692.89
185,135692.89
186,135692.89
187,135692.89
188,135692.89
189,135692.89
190,208873.23
191,135692.89
192,135692.89
193,135692.89
194,208873.23
195,135692.89
196,135692.89
197,135692.89
198,135692.89
199,135692.89
200,135692.89
201,135692.89
202,135692.89
203,135692.89
204,135692.89
205,135692.89
206,135692.89
207,135692.89
208,135692.89
209,135692.89
210,208873.23
211,208873.23
212,208873.23
213,135692.89
214,135692.89
215,135692.89
216,135692.89
217,135692.89
218,135692.89
219,135692.89
220,135692.89
221,208873.23
222,208873.23
223,208873.23
224,208873.23
225,320742.12
226,208873.23
227,208873.23
228,208873.23
229,135692.89
230,208873.23
231,208873.23
232,208873.23
233,208873.23
234,135692.89
235,135692.89
236,135692.89
237,135692.89
238,135692.89
239,135692.89
240,135692.89
241,135692.89
242,135692.89
243,135692.89
244,135692.89
245,135692.89
246,135692.89
247,135692.89
248,135692.89
249,135692.89
250,135692.89
251,135692.89
252,208873.23
253,135692.89
254,135692.89
255,135692.89
256,135692.89
257,135692.89
258,135692.89
259,135692.89
260,208873.23
261,208873.23
262,135692.89
263,135692.89
264,135692.89
265,135692.89
266,208873.23
267,208873.23
268,208873.23
269,208873.23
270,208873.23
271,211209.1
272,208873.23
273,208873.23
274,211209.1
275,248866.67
276,208873.23
277,135692.89
278,135692.89
279,320742.12
280,352078.06
281,291171.66
282,341450.3
283,291171.66
284,208873.23
285,135692.89
286,208873.23
287,208873.23
288,208873.23
289,208873.23
290,208873.23
291,208873.23
292,208873.23
293,208873.23
294,208873.23
295,135692.89
296,135692.89
297,135692.89
298,135692.89
299,135692.89
300,135692.89
301,208873.23
302,135692.89
303,135692.89
304,135692.89
305,135692.89
306,135692.89
307,135692.89
308,208873.23
309,135692.89
310,135692.89
311,135692.89
312,135692.89
313,135692.89
314,135692.89
315,135692.89
316,135692.89
317,135692.89
318,135692.89
319,135692.89
320,135692.89
321,135692.89
322,135692.89
323,135692.89
324,135692.89
325,135692.89
326,135692.89
327,135692.89
328,135692.89
329,135692.89
330,135692.89
331,135692.89
332,135692.89
333,135692.89
334,135692.89
335,135692.89
336,135692.89
337,135692.89
338,135692.89
339,208873.23
340,135692.89
341,135692.89
342,135692.89
343,135692.89
344,135692.89
345,135692.89
346,135692.89
347,135692.89
348,135692.89
349,135692.89
350,135692.89
351,135692.89
352,135692.89
353,208873.23
354,135692.89
355,208873.23
356,135692.89
357,393916.8
358,208873.23
359,255652.77
360,255652.77
361,248866.67
