,Prob_0,Prob_1,Prob_2,Prob_3,Prob_4,Prob_5,Prob_6,Prob_7,Prob_8,Prob_9
0,0.024192275,0.046799235,0.080377266,0.091508724,0.059820477,0.07768457,0.13918744,0.08831756,0.14386572,0.24824697
1,0.027615648,0.023877323,0.040922616,0.103751555,0.067472205,0.12125382,0.09551518,0.2875023,0.1300072,0.10208216
2,0.05089847,0.031306684,0.030552862,0.104367726,0.12162646,0.051296335,0.15015055,0.1290183,0.12172153,0.20906119
3,0.04418827,0.04628378,0.047931172,0.03612228,0.07336358,0.111122854,0.13405532,0.09108769,0.16762878,0.24821614
4,0.09591085,0.032529116,0.080631725,0.06966618,0.04357266,0.13575886,0.121799484,0.112323426,0.23429073,0.07351701
5,0.004555205,0.009925436,0.0025369998,0.005629798,0.005064576,0.0014454708,0.010007602,0.0088044815,0.022319736,0.92971087
6,0.0398456,0.021100948,0.028736183,0.0530181,0.030890008,0.035483755,0.047682546,0.12353706,0.074747995,0.5449577
7,0.021534244,0.052071296,0.048838895,0.08394799,0.049932614,0.04354749,0.04250885,0.06209187,0.16415888,0.43136796
8,0.0358073,0.08506377,0.050444055,0.062034275,0.03506261,0.046610657,0.05071032,0.040347636,0.12612136,0.46779838
9,0.009631617,0.009874937,0.0028999536,0.00412549,0.005506743,0.008104168,0.004431473,0.0133692715,0.024194987,0.91786146
10,0.009726876,0.04335875,0.05053072,0.026264446,0.06761205,0.045196757,0.035382383,0.16847244,0.09918787,0.4542676
11,0.03334404,0.028364096,0.12706025,0.1325401,0.12943578,0.10528342,0.05715252,0.12612733,0.12830356,0.13238896
12,0.042757496,0.034637332,0.02900592,0.10901214,0.104420036,0.106871024,0.09706215,0.10365127,0.16012476,0.21245754
13,0.015812056,0.035845064,0.03415921,0.012353917,0.018612022,0.079064354,0.038071558,0.063457295,0.070815526,0.63180906
14,0.10534702,0.045265593,0.04564491,0.029494425,0.032239083,0.06332132,0.32665172,0.16801764,0.100388885,0.08362917
15,0.02314709,0.041861765,0.0580909,0.06297741,0.042062573,0.022992129,0.043944202,0.21055828,0.10453586,0.38982975
16,0.04739209,0.03558196,0.05869556,0.076040715,0.0639444,0.10642896,0.082039036,0.30484256,0.14442259,0.08061214
17,0.03880896,0.06467052,0.09479423,0.08250286,0.09550272,0.06429383,0.05250975,0.11856428,0.1984914,0.18986166
