,Prob_1
0,0.0014221517
1,0.0005689161
2,0.0019900724
3,0.16042319
4,0.21862213
5,0.09283522
6,0.045179065
7,0.10642367
8,0.0132061085
9,0.029545046
10,0.0022964387
11,0.001665648
12,0.023153367
13,0.000823512
14,0.19306149
15,0.093021795
16,0.05016601
17,0.037114557
18,0.084959626
19,0.08184983
20,0.12726338
21,0.020878328
22,0.031073665
23,0.043972723
24,0.032319628
25,0.04453666
26,0.09623024
27,0.0004984047
28,0.00076991454
29,0.06035246
30,0.069882154
31,0.003066902
32,0.068268515
33,0.0071859667
34,0.12688957
35,0.029822502
36,0.11095353
37,0.028834004
38,0.005647818
39,0.25963154
40,0.047662966
41,0.07668482
42,0.01536765
43,0.012416486
44,0.04481507
45,0.16721688
46,0.007579795
47,0.20408122
48,0.20119728
49,0.008982492
50,0.15872326
51,0.04209492
52,0.024631571
53,0.109973766
54,0.1618385
55,0.0013868687
56,0.04773743
57,0.13234822
58,0.046634734
59,0.0012048165
60,0.19279775
61,6.71414e-05
62,0.028441513
63,0.12952612
64,0.114804946
65,0.085356824
66,0.00027061097
67,0.08299437
68,0.046541583
69,0.0011961671
70,0.11806909
