,Prob_1
0,0.56442326
1,0.10761116
2,0.9024046
3,0.16489612
4,0.11977484
5,0.1909744
6,0.2761305
7,0.09143295
8,0.22582753
9,0.34373885
10,0.46287498
11,0.123371355
12,0.1145403
13,0.14096409
14,0.21789098
15,0.14904015
16,0.19516836
17,0.5586582
18,0.45665386
19,0.04643438
20,0.11379116
21,0.23947236
22,0.6017898
23,0.8703154
24,0.0495819
25,0.15492705
26,0.2728626
27,0.07701072
28,0.20047691
29,0.06273115
30,0.1959217
31,0.04953495
32,0.1620201
33,0.222232
34,0.16126463
35,0.05269304
36,0.122091495
37,0.09070472
38,0.45177576
39,0.60866565
40,0.26401272
41,0.15900664
42,0.11659252
43,0.2045614
44,0.14604543
45,0.1226083
46,0.050823737
47,0.33902976
48,0.04095751
49,0.8473162
50,0.18376428
51,0.046328057
52,0.21549349
53,0.16152444
54,0.042246293
55,0.22117648
56,0.07927571
57,0.10010204
58,0.20073768
59,0.11417725
60,0.06708492
61,0.449889
62,0.14312308
63,0.3039617
64,0.11620613
65,0.0445057
66,0.37879896
67,0.13848533
68,0.48507813
69,0.18110716
70,0.30826187
71,0.22336657
72,0.18980663
73,0.114711724
74,0.14769438
75,0.19629131
76,0.06958095
77,0.12883854
78,0.291716
79,0.2253041
80,0.050823737
81,0.30609524
82,0.11441778
83,0.1489248
84,0.06958095
85,0.94186014
86,0.14904015
87,0.24090192
88,0.05621453
89,0.0495819
90,0.21056433
91,0.4605067
92,0.1530741
93,0.05643554
94,0.11977484
95,0.19868535
96,0.23985822
97,0.04975596
98,0.64534444
99,0.14878827
100,0.2593847
101,0.11471552
102,0.14656238
103,0.2615224
104,0.33671114
105,0.18942414
106,0.093815856
107,0.3353308
108,0.16822122
109,0.7538738
110,0.15398355
111,0.15378702
112,0.2796762
113,0.04643438
114,0.16176286
115,0.24615669
116,0.22564673
117,0.11379116
118,0.7648816
119,0.09773459
120,0.20070112
121,0.6346851
122,0.093815856
123,0.9315095
124,0.043036025
125,0.47436747
126,0.33741945
127,0.2761305
128,0.081661925
129,0.10785536
130,0.0495819
131,0.09002306
132,0.13844259
133,0.03997784
134,0.12780862
135,0.1693819
136,0.1952792
137,0.2630109
138,0.4858025
139,0.05621453
140,0.15148637
141,0.09855525
142,0.53956807
143,0.16149247
144,0.14728239
145,0.48288676
146,0.32599947
147,0.13866445
148,0.21004036
149,0.2701762
150,0.17265923
151,0.2579385
152,0.05269304
153,0.04953495
154,0.12484732
155,0.21789098
156,0.3049674
157,0.05264609
158,0.20537287
159,0.12525398
160,0.19378772
161,0.13897477
162,0.22261544
163,0.63392717
164,0.20165512
165,0.21143109
166,0.20141144
167,0.78616846
168,0.54832065
169,0.4631532
170,0.067162134
171,0.5392234
172,0.2020781
173,0.071885064
174,0.41945568
175,0.20660004
176,0.050823737
177,0.06499718
178,0.84033966
179,0.2020781
180,0.05643554
181,0.21207277
182,0.17775837
183,0.6212576
184,0.22033371
185,0.21630931
186,0.085935175
187,0.19735172
188,0.04406865
189,0.093773834
190,0.22918056
191,0.33783576
192,0.08079857
193,0.33678505
194,0.29802313
195,0.05621453
196,0.19868535
197,0.067162134
198,0.12857394
199,0.8974025
200,0.22608125
201,0.093815856
202,0.30938542
203,0.107137516
204,0.92817533
205,0.050823737
206,0.04953495
207,0.06555502
208,0.22753541
209,0.22876257
210,0.21789098
211,0.066690825
212,0.22918056
213,0.21118398
214,0.09179405
215,0.20820852
216,0.04406865
217,0.21067083
218,0.20571007
219,0.5387738
220,0.39427075
221,0.4163128
222,0.042856216
223,0.16922511
224,0.21169767
225,0.41923946
226,0.050738443
227,0.3966707
228,0.04406865
229,0.28150782
230,0.08251136
231,0.25828314
232,0.37584135
233,0.101228625
234,0.10030172
235,0.22016166
236,0.21789098
237,0.29473776
238,0.08803775
239,0.9078153
240,0.42788607
241,0.06958095
242,0.075077355
243,0.24742755
244,0.17221048
245,0.08109199
246,0.37811223
247,0.10911582
248,0.823944
249,0.25227508
250,0.09799545
251,0.108948775
252,0.18980663
253,0.18942414
254,0.21207277
255,0.18539919
256,0.25119045
257,0.5778196
258,0.09070472
259,0.11178278
260,0.2417226
261,0.35416788
262,0.05264609
263,0.21976192
264,0.11379116
265,0.13257338
266,0.6088506
267,0.07647972
268,0.04953495
