,Prob_1
0,0.21938723
1,0.21944305
2,0.23717396
3,0.23517783
4,0.20612393
5,0.22216119
6,0.23217711
7,0.23737401
8,0.22315009
9,0.23203114
10,0.22349957
11,0.22820632
12,0.22422959
13,0.23738845
14,0.2241328
15,0.23318487
16,0.23506021
17,0.2363284
18,0.22822745
19,0.21965924
20,0.23691662
21,0.2163785
22,0.21939458
23,0.22324722
24,0.22189999
25,0.2371088
26,0.2336913
27,0.23554347
28,0.20194615
29,0.23690547
30,0.2366962
31,0.22796041
32,0.20190632
33,0.22057346
34,0.21339324
35,0.2338143
36,0.23714414
37,0.25058782
38,0.21946834
39,0.22811657
40,0.24097103
41,0.21966445
42,0.23448087
43,0.22011948
44,0.22038506
45,0.20623714
46,0.22887018
47,0.22544882
48,0.22086726
49,0.22633222
50,0.22703251
51,0.23623686
52,0.22186461
53,0.231809
54,0.22202711
55,0.23463434
56,0.2371196
57,0.22108577
58,0.22951965
59,0.23646164
60,0.22063291
61,0.21907705
62,0.23000501
63,0.22317407
64,0.22139595
65,0.231241
66,0.235919
67,0.23396029
68,0.23677683
69,0.2372939
70,0.2208557
71,0.21387303
72,0.23258714
73,0.23732924
74,0.22471642
75,0.23725256
76,0.2270532
77,0.23729596
78,0.21397987
79,0.22495401
80,0.21598457
81,0.22476114
82,0.22190602
83,0.23212773
84,0.20505103
85,0.2045505
86,0.22730717
87,0.23733482
88,0.22141506
89,0.20513882
90,0.23218785
91,0.22145662
92,0.23730242
93,0.22337617
94,0.23631138
95,0.22298795
96,0.23674372
97,0.23735039
98,0.23417117
99,0.23231906
100,0.22460629
101,0.23719749
102,0.2298931
103,0.23647662
104,0.22110088
105,0.2115285
106,0.21549548
107,0.23701021
108,0.23656797
109,0.22470608
110,0.21088894
111,0.21998331
112,0.20675601
113,0.20162262
114,0.22102678
115,0.2202133
116,0.21607174
117,0.23715295
118,0.23273765
119,0.22099693
120,0.23726653
121,0.22357976
122,0.21939087
123,0.22737989
124,0.2165544
125,0.22109509
126,0.22232634
127,0.22287427
128,0.2256456
129,0.2020492
130,0.21965836
131,0.22375204
132,0.22398166
133,0.23116915
134,0.22926624
135,0.22495495
136,0.22099862
137,0.23274548
138,0.22635737
139,0.21941186
140,0.21987234
141,0.23547304
142,0.21176343
143,0.23711088
144,0.2213648
145,0.23622113
146,0.23485386
147,0.22178975
148,0.2356771
149,0.23474476
150,0.23624216
151,0.237193
152,0.23272185
153,0.21834292
154,0.23149039
155,0.23641908
156,0.23722614
157,0.23569842
158,0.23676507
159,0.23605801
160,0.22512172
161,0.23152731
162,0.21938227
163,0.21965958
164,0.23730679
165,0.23739673
166,0.23505586
167,0.22099628
168,0.22938213
169,0.22133188
170,0.22475821
171,0.23484643
172,0.22025321
173,0.20953403
174,0.23000151
175,0.23126592
176,0.21294723
177,0.23134343
178,0.23600864
179,0.22543122
180,0.23569143
181,0.22281227
182,0.2373974
183,0.22157508
184,0.22816643
185,0.21576741
186,0.22860335
187,0.22687005
188,0.2206664
189,0.22198544
190,0.23117618
191,0.23205462
192,0.24617267
193,0.22397284
194,0.2259489
195,0.237154
196,0.2206029
197,0.22101746
198,0.2277071
199,0.22681475
200,0.20287102
201,0.2340972
202,0.22983854
203,0.23101479
204,0.22260074
205,0.22796099
206,0.225532
207,0.22573738
208,0.23735665
209,0.21997952
210,0.23232508
211,0.23739013
212,0.23087965
213,0.2195303
214,0.22485131
215,0.2366203
216,0.21283515
217,0.2358501
218,0.22196479
219,0.23096764
220,0.23717749
221,0.23641337
222,0.221882
223,0.23504919
224,0.22800337
225,0.23363373
226,0.23001978
227,0.23358405
228,0.21256395
229,0.23506604
230,0.24965134
231,0.22587533
232,0.23208727
233,0.22220951
234,0.21939607
235,0.22716825
236,0.23407558
237,0.23553368
238,0.22289847
239,0.22296561
240,0.20426042
241,0.2370777
242,0.22557996
243,0.22363625
244,0.2354463
245,0.23736861
246,0.23487324
247,0.23600699
248,0.23739527
249,0.23074429
250,0.22250266
251,0.20218395
252,0.23421012
253,0.22878653
254,0.22992168
255,0.2160867
256,0.22338384
257,0.23441523
258,0.23641415
259,0.23738302
260,0.23009047
261,0.22046131
262,0.23309316
263,0.22922702
264,0.20162447
265,0.23037747
266,0.23697534
267,0.23127562
268,0.23618451
269,0.23671933
270,0.21964367
271,0.23674266
272,0.22759342
273,0.23738171
274,0.21961445
275,0.22886828
276,0.23414263
277,0.23664989
278,0.23693538
279,0.2238188
280,0.22616181
281,0.22041827
282,0.2348597
283,0.23463531
284,0.23739429
285,0.20869003
286,0.2368586
287,0.23503855
288,0.20171584
289,0.23694228
290,0.23728243
291,0.22529304
292,0.23686743
293,0.23559622
294,0.2325479
295,0.22222841
296,0.22092316
297,0.23162942
298,0.22424832
299,0.23389563
300,0.22928193
301,0.23086467
302,0.2370729
303,0.23452064
304,0.21600498
305,0.23453437
306,0.2369463
307,0.21943696
308,0.23693727
309,0.22613984
310,0.22065821
311,0.22855307
312,0.24032934
313,0.23739323
314,0.2372582
315,0.23679867
316,0.22764707
317,0.20310341
318,0.2081257
319,0.2321088
320,0.23468986
321,0.22215307
322,0.23625305
